# airline	from	to	codeshare	stops	equipment
# Date: 2009-12-07
FR	HHN	AGP		0	738
FR	HHN	ALC		0	738
FR	HHN	BGY		0	738
FR	HHN	BLQ		0	738
FR	HHN	BRI		0	738
FR	HHN	BTS		0	738
FR	HHN	CAG		0	738
FR	HHN	CIA		0	738
FR	HHN	DUB		0	738
FR	HHN	EDI		0	738
FR	HHN	FAO		0	738
FR	HHN	FEZ		0	738
FR	HHN	GDN		0	738
FR	HHN	GRO		0	738
FR	HHN	GSE		0	738
FR	HHN	KIR		0	738
FR	HHN	KLU		0	738
FR	HHN	KUN		0	738
FR	HHN	LBC		0	738
FR	HHN	LPA		0	738
FR	HHN	MAD		0	738
FR	HHN	MPL		0	738
FR	HHN	NYO		0	738
FR	HHN	OPO		0	738
FR	HHN	PMI		0	738
FR	HHN	PRG		0	738
FR	HHN	PSA		0	738
FR	HHN	PSR		0	738
FR	HHN	RAK		0	738
FR	HHN	RIX		0	738
FR	HHN	RMI		0	738
FR	HHN	SCQ		0	738
FR	HHN	STN		0	738
FR	HHN	SXF		0	738
FR	HHN	TFS		0	738
FR	HHN	TMP		0	738
FR	HHN	TRF		0	738
FR	HHN	TSF		0	738
FR	HHN	VLC		0	738
FR	HHN	WRO		0	738
FR	IBZ	BGY		0	738
FR	IBZ	NRN		0	738
FR	IBZ	STN		0	738
FR	KIR	DUB		0	738
FR	KIR	HHN		0	738
FR	KIR	LTN		0	738
FR	KIR	STN		0	738
FR	KLU	HHN		0	738
FR	KLU	STN		0	738
FR	KRK	BGY		0	738
FR	KRK	BHX		0	738
FR	KRK	DUB		0	738
FR	KRK	EDI		0	738
FR	KRK	EMA		0	738
FR	KRK	LPL		0	738
FR	KRK	NRN		0	738
FR	KRK	NYO		0	738
FR	KRK	SNN		0	738
FR	KRK	STN		0	738
FR	KRK	TRF		0	738
FR	KTW	BHX		0	738
FR	KTW	BLQ		0	738
FR	KTW	DUB		0	738
FR	KTW	STN		0	738
FR	KUN	BHX		0	738
FR	KUN	BRE		0	738
FR	KUN	DUB		0	738
FR	KUN	HHN		0	738
FR	KUN	LPL		0	738
FR	KUN	LTN		0	738
FR	KUN	STN		0	738
FR	LBA	ALC		0	738
FR	LBA	DUB		0	738
FR	LBA	GRO		0	738
FR	LBC	BGY		0	738
FR	LBC	DUB		0	738
FR	LBC	HHN		0	738
FR	LBC	NYO		0	738
FR	LBC	PMI		0	738
FR	LBC	PSA		0	738
FR	LBC	STN		0	738
FR	LCJ	DUB		0	738
FR	LCJ	EDI		0	738
FR	LCJ	EMA		0	738
FR	LCJ	SNN		0	738
FR	LCJ	STN		0	738
FR	LCJ	TRF		0	738
FR	LDY	BHX		0	738
FR	LDY	LPL		0	738
FR	LDY	LTN		0	738
FR	LDY	PIK		0	738
FR	LDY	STN		0	738
FR	LEI	MAD		0	738
FR	LEI	NRN		0	738
FR	LGW	ALC		0	738
FR	LGW	DUB		0	738
FR	LGW	GRO		0	738
FR	LGW	MAD		0	738
FR	LGW	NYO		0	738
FR	LGW	ORK		0	738
FR	LGW	SNN		0	738
FR	LIG	EMA		0	738
FR	LIG	LPL		0	738
FR	LIG	STN		0	738
FR	LIL	MRS		0	738
FR	LIL	OPO		0	738
FR	LNZ	STN		0	738
FR	LPA	BHX		0	738
FR	LPA	BOH		0	738
FR	LPA	BRS		0	738
FR	LPA	CRL		0	738
FR	LPA	DUB		0	738
FR	LPA	EDI		0	738
FR	LPA	EMA		0	738
FR	LPA	GRO		0	738
FR	LPA	HHN		0	738
FR	LPA	LPL		0	738
FR	LPA	LTN		0	738
FR	LPA	MAD		0	738
FR	LPA	NRN		0	738
FR	LPA	OPO		0	738
FR	LPA	PIK		0	738
FR	LPA	PSA		0	738
FR	LPA	SNN		0	738
FR	LPA	STN		0	738
FR	LPL	ACE		0	738
FR	LPL	AGA		0	738
FR	LPL	AGP		0	738
FR	LPL	ALC		0	738
FR	LPL	BGY		0	738
FR	LPL	BHD		0	738
FR	LPL	BRE		0	738
FR	LPL	BTS		0	738
FR	LPL	BZG		0	738
FR	LPL	CCF		0	738
FR	LPL	CIA		0	738
FR	LPL	DUB		0	738
FR	LPL	FAO		0	738
FR	LPL	GRO		0	738
FR	LPL	KRK		0	738
FR	LPL	KUN		0	738
FR	LPL	LDY		0	738
FR	LPL	LIG		0	738
FR	LPL	LPA		0	738
FR	LPL	MJV		0	738
FR	LPL	NOC		0	738
FR	LPL	NYO		0	738
FR	LPL	ORK		0	738
FR	LPL	PMI		0	738
FR	LPL	POZ		0	738
FR	LPL	RIX		0	738
FR	LPL	RZE		0	738
FR	LPL	SNN		0	738
FR	LPL	TFS		0	738
FR	LPL	TRF		0	738
FR	LPL	TSF		0	738
FR	LPL	WRO		0	738
FR	LRH	STN		0	738
FR	LTN	ACE		0	738
FR	LTN	BES		0	738
FR	LTN	BZR		0	738
FR	LTN	DUB		0	738
FR	LTN	FNI		0	738
FR	LTN	GRO		0	738
FR	LTN	KIR		0	738
FR	LTN	KUN		0	738
FR	LTN	LDY		0	738
FR	LTN	LPA		0	738
FR	LTN	MJV		0	738
FR	LTN	MLA		0	738
FR	LTN	NOC		0	738
FR	LTN	RAK		0	738
FR	LTN	RZE		0	738
FR	LTN	TFS		0	738
FR	LTN	TPS		0	738
FR	MAD	ACE		0	738
FR	MAD	ALC		0	738
FR	MAD	BGY		0	738
FR	MAD	BLQ		0	738
FR	MAD	BVA		0	738
FR	MAD	CAG		0	738
FR	MAD	CIA		0	738
FR	MAD	CRL		0	738
FR	MAD	DUB		0	738
FR	MAD	EIN		0	738
FR	MAD	FEZ		0	738
FR	MAD	GRO		0	738
FR	MAD	GRX		0	738
FR	MAD	HHN		0	738
FR	MAD	LEI		0	738
FR	MAD	LGW		0	738
FR	MAD	LPA		0	738
FR	MAD	MLA		0	738
FR	MAD	MRS		0	738
FR	MAD	NDR		0	738
FR	MAD	OPO		0	738
FR	MAD	PMI		0	738
FR	MAD	RAK		0	738
FR	MAD	RYG		0	738
FR	MAD	SCQ		0	738
FR	MAD	SDR		0	738
FR	MAD	STN		0	738
FR	MAD	TFS		0	738
FR	MAD	TNG		0	738
FR	MAD	TPS		0	738
FR	MAD	VLC		0	738
FR	MAD	XRY		0	738
FR	MAN	DUB		0	738
FR	MJV	BHX		0	738
FR	MJV	BOH		0	738
FR	MJV	DUB		0	738
FR	MJV	EMA		0	738
FR	MJV	LPL		0	738
FR	MJV	LTN		0	738
FR	MJV	PIK		0	738
FR	MJV	STN		0	738
FR	MLA	BRI		0	738
FR	MLA	BRS		0	738
FR	MLA	DUB		0	738
FR	MLA	EDI		0	738
FR	MLA	GRO		0	738
FR	MLA	LTN		0	738
FR	MLA	MAD		0	738
FR	MLA	NYO		0	738
FR	MLA	PSA		0	738
FR	MLA	TPS		0	738
FR	MLA	TSF		0	738
FR	MPL	CRL		0	738
FR	MPL	HHN		0	738
FR	MRS	AGA		0	738
FR	MRS	BES		0	738
FR	MRS	BIQ		0	738
FR	MRS	BSL		0	738
FR	MRS	BVA		0	738
FR	MRS	CRL		0	738
FR	MRS	EIN		0	738
FR	MRS	FEZ		0	738
FR	MRS	LIL		0	738
FR	MRS	MAD		0	738
FR	MRS	NDR		0	738
FR	MRS	NTE		0	738
FR	MRS	OPO		0	738
FR	MRS	RAK		0	738
FR	MRS	STN		0	738
FR	MRS	TNG		0	738
FR	MRS	TUF		0	738
FR	MST	ALC		0	738
FR	MST	GRO		0	738
FR	NCL	DUB		0	738
FR	NDR	MAD		0	738
FR	NDR	MRS		0	738
FR	NDR	REU		0	738
FR	NOC	BRS		0	738
FR	NOC	EMA		0	738
FR	NOC	LPL		0	738
FR	NOC	LTN		0	738
FR	NOC	STN		0	738
FR	NRN	ACE		0	738
FR	NRN	AGA		0	738
FR	NRN	AGP		0	738
FR	NRN	ALC		0	738
FR	NRN	AOI		0	738
FR	NRN	BGY		0	738
FR	NRN	BHX		0	738
FR	NRN	BLQ		0	738
FR	NRN	BTS		0	738
FR	NRN	BZG		0	738
FR	NRN	BZR		0	738
FR	NRN	CAG		0	738
FR	NRN	CIA		0	738
FR	NRN	EDI		0	738
FR	NRN	FAO		0	738
FR	NRN	FEZ		0	738
FR	NRN	GDN		0	738
FR	NRN	GRO		0	738
FR	NRN	GSE		0	738
FR	NRN	IBZ		0	738
FR	NRN	KRK		0	738
FR	NRN	LEI		0	738
FR	NRN	LPA		0	738
FR	NRN	NYO		0	738
FR	NRN	OPO		0	738
FR	NRN	PMI		0	738
FR	NRN	PSA		0	738
FR	NRN	RAK		0	738
FR	NRN	RIX		0	738
FR	NRN	STN		0	738
FR	NRN	SVQ		0	738
FR	NRN	SXF		0	738
FR	NRN	TFS		0	738
FR	NRN	TSF		0	738
FR	NRN	VLL		0	738
FR	NRN	VXO		0	738
FR	NRN	WRO		0	738
FR	NTE	BGY		0	738
FR	NTE	DUB		0	738
FR	NTE	EMA		0	738
FR	NTE	MRS		0	738
FR	NYO	ALC		0	738
FR	NYO	BGY		0	738
FR	NYO	BRE		0	738
FR	NYO	BTS		0	738
FR	NYO	BVA		0	738
FR	NYO	CIA		0	738
FR	NYO	CRL		0	738
FR	NYO	DUB		0	738
FR	NYO	EDI		0	738
FR	NYO	EIN		0	738
FR	NYO	FKB		0	738
FR	NYO	FMM		0	738
FR	NYO	GRO		0	738
FR	NYO	HHN		0	738
FR	NYO	KRK		0	738
FR	NYO	LBC		0	738
FR	NYO	LGW		0	738
FR	NYO	LPL		0	738
FR	NYO	MLA		0	738
FR	NYO	NRN		0	738
FR	NYO	PRG		0	738
FR	NYO	RIX		0	738
FR	NYO	RYG		0	738
FR	NYO	STN		0	738
FR	NYO	SXF		0	738
FR	NYO	TSF		0	738
FR	OPO	BGY		0	738
FR	OPO	BSL		0	738
FR	OPO	BVA		0	738
FR	OPO	CRL		0	738
FR	OPO	EBU		0	738
FR	OPO	EIN		0	738
FR	OPO	FAO		0	738
FR	OPO	FKB		0	738
FR	OPO	GRO		0	738
FR	OPO	HHN		0	738
FR	OPO	LIL		0	738
FR	OPO	LPA		0	738
FR	OPO	MAD		0	738
FR	OPO	MRS		0	738
FR	OPO	NRN		0	738
FR	OPO	STN		0	738
FR	OPO	TFS		0	738
FR	OPO	TUF		0	738
FR	ORK	DUB		0	738
FR	ORK	LGW		0	738
FR	ORK	LPL		0	738
FR	ORK	STN		0	738
FR	PEG	STN		0	738
FR	PGF	CRL		0	738
FR	PIK	ACE		0	738
FR	PIK	AGP		0	738
FR	PIK	ALC		0	738
FR	PIK	BGY		0	738
FR	PIK	BHD		0	738
FR	PIK	BVA		0	738
FR	PIK	CRL		0	738
FR	PIK	DUB		0	738
FR	PIK	FAO		0	738
FR	PIK	GRO		0	738
FR	PIK	GSE		0	738
FR	PIK	LDY		0	738
FR	PIK	LPA		0	738
FR	PIK	MJV		0	738
FR	PIK	RIX		0	738
FR	PIK	SNN		0	738
FR	PIK	STN		0	738
FR	PIK	TFS		0	738
FR	PIK	TRF		0	738
FR	PIK	WRO		0	738
FR	PIS	STN		0	738
FR	PMF	AHO		0	738
FR	PMF	STN		0	738
FR	PMI	BRE		0	738
FR	PMI	CRL		0	738
FR	PMI	GRO		0	738
FR	PMI	HHN		0	738
FR	PMI	LBC		0	738
FR	PMI	LPL		0	738
FR	PMI	MAD		0	738
FR	PMI	NRN		0	738
FR	PMI	PIK		0	738
FR	PMI	REU		0	738
FR	PMI	STN		0	738
FR	PMO	BGY		0	738
FR	PMO	PSA		0	738
FR	PMO	STN		0	738
FR	POZ	BRS		0	738
FR	POZ	DUB		0	738
FR	POZ	EDI		0	738
FR	POZ	GRO		0	738
FR	POZ	LPL		0	738
FR	POZ	STN		0	738
FR	PRG	BHX		0	738
FR	PRG	DUB		0	738
FR	PRG	HHN		0	738
FR	PRG	NYO		0	738
FR	PSA	AHO		0	738
FR	PSA	BDS		0	738
FR	PSA	BHX		0	738
FR	PSA	BRI		0	738
FR	PSA	BTS		0	738
FR	PSA	BVA		0	738
FR	PSA	CAG		0	738
FR	PSA	CND		0	738
FR	PSA	CRL		0	738
FR	PSA	EDI		0	738
FR	PSA	EIN		0	738
FR	PSA	GRO		0	738
FR	PSA	HHN		0	738
FR	PSA	LBC		0	738
FR	PSA	LPA		0	738
FR	PSA	MLA		0	738
FR	PSA	NRN		0	738
FR	PSA	PMO		0	738
FR	PSA	RAK		0	738
FR	PSA	STN		0	738
FR	PSA	SUF		0	738
FR	PSA	SVQ		0	738
FR	PSA	TPS		0	738
FR	PSA	VLC		0	738
FR	PSR	BGY		0	738
FR	PSR	CAG		0	738
FR	PSR	EIN		0	738
FR	PSR	GRO		0	738
FR	PSR	HHN		0	738
FR	PSR	STN		0	738
FR	PUF	STN		0	738
FR	RAK	ALC		0	738
FR	RAK	BRS		0	738
FR	RAK	CRL		0	738
FR	RAK	EMA		0	738
FR	RAK	GRO		0	738
FR	RAK	HHN		0	738
FR	RAK	LTN		0	738
FR	RAK	MAD		0	738
FR	RAK	MRS		0	738
FR	RAK	NRN		0	738
FR	RAK	PSA		0	738
FR	RAK	REU		0	738
FR	RAK	SVQ		0	738
FR	RDZ	STN		0	738
FR	REU	BRS		0	738
FR	REU	BVA		0	738
FR	REU	CRL		0	738
FR	REU	EIN		0	738
FR	REU	NDR		0	738
FR	REU	PMI		0	738
FR	REU	RAK		0	738
FR	REU	SDR		0	738
FR	REU	STN		0	738
FR	REU	SVQ		0	738
FR	RIX	BGY		0	738
FR	RIX	BRE		0	738
FR	RIX	CRL		0	738
FR	RIX	DUB		0	738
FR	RIX	EMA		0	738
FR	RIX	HHN		0	738
FR	RIX	LPL		0	738
FR	RIX	NRN		0	738
FR	RIX	NYO		0	738
FR	RIX	PIK		0	738
FR	RIX	STN		0	738
FR	RIX	TMP		0	738
FR	RMI	HHN		0	738
FR	RMI	STN		0	738
FR	RYG	ALC		0	738
FR	RYG	BGY		0	738
FR	RYG	BRE		0	738
FR	RYG	CRL		0	738
FR	RYG	GRO		0	738
FR	RYG	MAD		0	738
FR	RYG	NYO		0	738
FR	RYG	STN		0	738
FR	RZE	BHX		0	738
FR	RZE	BRS		0	738
FR	RZE	DUB		0	738
FR	RZE	EMA		0	738
FR	RZE	LPL		0	738
FR	RZE	LTN		0	738
FR	RZE	STN		0	738
FR	SCQ	ALC		0	738
FR	SCQ	CIA		0	738
FR	SCQ	HHN		0	738
FR	SCQ	MAD		0	738
FR	SCQ	STN		0	738
FR	SDR	ALC		0	738
FR	SDR	BGY		0	738
FR	SDR	CIA		0	738
FR	SDR	CRL		0	738
FR	SDR	MAD		0	738
FR	SDR	REU		0	738
FR	SDR	STN		0	738
FR	SNN	ACE		0	738
FR	SNN	AGP		0	738
FR	SNN	ALC		0	738
FR	SNN	BHX		0	738
FR	SNN	BRS		0	738
FR	SNN	BVA		0	738
FR	SNN	CRL		0	738
FR	SNN	EDI		0	738
FR	SNN	FAO		0	738
FR	SNN	KRK		0	738
FR	SNN	LCJ		0	738
FR	SNN	LGW		0	738
FR	SNN	LPA		0	738
FR	SNN	LPL		0	738
FR	SNN	PIK		0	738
FR	SNN	STN		0	738
FR	SNN	TFS		0	738
FR	SNN	WRO		0	738
FR	STN	AAR		0	738
FR	STN	ACE		0	738
FR	STN	AGA		0	738
FR	STN	AGP		0	738
FR	STN	AHO		0	738
FR	STN	ALC		0	738
FR	STN	AOC		0	738
FR	STN	AOI		0	738
FR	STN	BDS		0	738
FR	STN	BGY		0	738
FR	STN	BHD		0	738
FR	STN	BIQ		0	738
FR	STN	BLL		0	738
FR	STN	BLQ		0	738
FR	STN	BRE		0	738
FR	STN	BRI		0	738
FR	STN	BRQ		0	738
FR	STN	BSL		0	738
FR	STN	BTS		0	738
FR	STN	BZG		0	738
FR	STN	CCF		0	738
FR	STN	CIA		0	738
FR	STN	DNR		0	738
FR	STN	DUB		0	738
FR	STN	EGC		0	738
FR	STN	EIN		0	738
FR	STN	FAO		0	738
FR	STN	FDH		0	738
FR	STN	FKB		0	738
FR	STN	FMM		0	738
FR	STN	GDN		0	738
FR	STN	GOA		0	738
FR	STN	GRO		0	738
FR	STN	GRX		0	738
FR	STN	GRZ		0	738
FR	STN	GSE		0	738
FR	STN	HAU		0	738
FR	STN	HHN		0	738
FR	STN	IBZ		0	738
FR	STN	KIR		0	738
FR	STN	KLU		0	738
FR	STN	KRK		0	738
FR	STN	KTW		0	738
FR	STN	KUN		0	738
FR	STN	LBC		0	738
FR	STN	LCJ		0	738
FR	STN	LDY		0	738
FR	STN	LIG		0	738
FR	STN	LNZ		0	738
FR	STN	LPA		0	738
FR	STN	LRH		0	738
FR	STN	MAD		0	738
FR	STN	MJV		0	738
FR	STN	MRS		0	738
FR	STN	NOC		0	738
FR	STN	NRN		0	738
FR	STN	NYO		0	738
FR	STN	OPO		0	738
FR	STN	ORK		0	738
FR	STN	PEG		0	738
FR	STN	PIK		0	738
FR	STN	PIS		0	738
FR	STN	PMF		0	738
FR	STN	PMI		0	738
FR	STN	PMO		0	738
FR	STN	POZ		0	738
FR	STN	PSA		0	738
FR	STN	PSR		0	738
FR	STN	PUF		0	738
FR	STN	RDZ		0	738
FR	STN	REU		0	738
FR	STN	RIX		0	738
FR	STN	RMI		0	738
FR	STN	RYG		0	738
FR	STN	RZE		0	738
FR	STN	SCQ		0	738
FR	STN	SDR		0	738
FR	STN	SNN		0	738
FR	STN	SVQ		0	738
FR	STN	SXF		0	738
FR	STN	SZG		0	738
FR	STN	SZZ		0	738
FR	STN	TFS		0	738
FR	STN	TMP		0	738
FR	STN	TRF		0	738
FR	STN	TRN		0	738
FR	STN	TRS		0	738
FR	STN	TSF		0	738
FR	STN	TUF		0	738
FR	STN	VBS		0	738
FR	STN	VLC		0	738
FR	STN	VLL		0	738
FR	STN	VST		0	738
FR	STN	WRO		0	738
FR	STN	XRY		0	738
FR	STN	ZAZ		0	738
FR	SUF	BGY		0	738
FR	SUF	BLQ		0	738
FR	SUF	PSA		0	738
FR	SVQ	BGY		0	738
FR	SVQ	BLQ		0	738
FR	SVQ	FEZ		0	738
FR	SVQ	GRO		0	738
FR	SVQ	NRN		0	738
FR	SVQ	PSA		0	738
FR	SVQ	RAK		0	738
FR	SVQ	REU		0	738
FR	SVQ	STN		0	738
FR	SXF	BGY		0	738
FR	SXF	DUB		0	738
FR	SXF	EDI		0	738
FR	SXF	EMA		0	738
FR	SXF	HHN		0	738
FR	SXF	NRN		0	738
FR	SXF	NYO		0	738
FR	SXF	STN		0	738
FR	SZG	STN		0	738
FR	SZZ	DUB		0	738
FR	SZZ	STN		0	738
FR	TFS	BHX		0	738
FR	TFS	BOH		0	738
FR	TFS	BRS		0	738
FR	TFS	CRL		0	738
FR	TFS	DUB		0	738
FR	TFS	EDI		0	738
FR	TFS	EMA		0	738
FR	TFS	GRO		0	738
FR	TFS	HHN		0	738
FR	TFS	LPL		0	738
FR	TFS	LTN		0	738
FR	TFS	MAD		0	738
FR	TFS	NRN		0	738
FR	TFS	OPO		0	738
FR	TFS	PIK		0	738
FR	TFS	SNN		0	738
FR	TFS	STN		0	738
FR	TMP	BGY		0	738
FR	TMP	BRE		0	738
FR	TMP	HHN		0	738
FR	TMP	RIX		0	738
FR	TMP	STN		0	738
FR	TNG	BGY		0	738
FR	TNG	CRL		0	738
FR	TNG	MAD		0	738
FR	TNG	MRS		0	738
FR	TPS	BGY		0	738
FR	TPS	BLQ		0	738
FR	TPS	BVA		0	738
FR	TPS	CIA		0	738
FR	TPS	CRL		0	738
FR	TPS	GRO		0	738
FR	TPS	LTN		0	738
FR	TPS	MAD		0	738
FR	TPS	MLA		0	738
FR	TPS	PSA		0	738
FR	TPS	TRN		0	738
FR	TPS	TSF		0	738
FR	TRF	ALC		0	738
FR	TRF	BGY		0	738
FR	TRF	BRE		0	738
FR	TRF	BVA		0	738
FR	TRF	CIA		0	738
FR	TRF	DUB		0	738
FR	TRF	EDI		0	738
FR	TRF	GRO		0	738
FR	TRF	HHN		0	738
FR	TRF	KRK		0	738
FR	TRF	LCJ		0	738
FR	TRF	LPL		0	738
FR	TRF	NRN		0	738
FR	TRF	PIK		0	738
FR	TRF	STN		0	738
FR	TRN	CRL		0	738
FR	TRN	GRO		0	738
FR	TRN	STN		0	738
FR	TRN	TPS		0	738
FR	TRS	CAG		0	738
FR	TRS	CRL		0	738
FR	TRS	STN		0	738
FR	TSF	AHO		0	738
FR	TSF	BVA		0	738
FR	TSF	CAG		0	738
FR	TSF	CIA		0	738
FR	TSF	CRL		0	738
FR	TSF	DUB		0	738
FR	TSF	GRO		0	738
FR	TSF	HHN		0	738
FR	TSF	LPL		0	738
FR	TSF	MLA		0	738
FR	TSF	NRN		0	738
FR	TSF	NYO		0	738
FR	TSF	STN		0	738
FR	TSF	TPS		0	738
FR	TUF	MRS		0	738
FR	TUF	OPO		0	738
FR	TUF	STN		0	738
FR	VBS	AHO		0	738
FR	VBS	CAG		0	738
FR	VBS	STN		0	738
FR	VLC	BGY		0	738
FR	VLC	BLQ		0	738
FR	VLC	CIA		0	738
FR	VLC	CRL		0	738
FR	VLC	HHN		0	738
FR	VLC	MAD		0	738
FR	VLC	PSA		0	738
FR	VLC	STN		0	738
FR	VLL	CRL		0	738
FR	VLL	NRN		0	738
FR	VLL	STN		0	738
FR	VST	STN		0	738
FR	VXO	NRN		0	738
FR	WRO	ALC		0	738
FR	WRO	BRS		0	738
FR	WRO	CIA		0	738
FR	WRO	CRL		0	738
FR	WRO	DUB		0	738
FR	WRO	EMA		0	738
FR	WRO	GRO		0	738
FR	WRO	HHN		0	738
FR	WRO	LPL		0	738
FR	WRO	NRN		0	738
FR	WRO	PIK		0	738
FR	WRO	SNN		0	738
FR	WRO	STN		0	738
FR	XRY	MAD		0	738
FR	XRY	STN		0	738
FR	ZAZ	ALC		0	738
FR	ZAZ	BGY		0	738
FR	ZAZ	CIA		0	738
FR	ZAZ	CRL		0	738
FR	ZAZ	STN		0	738
FS	LIN	PSR		0	M82
FS	PSR	LIN		0	M82
FV	AER	LED		0	735 320
FV	ALA	LED		0	319 320
FV	AMS	LED		0	320 735
FV	ARH	LED		0	735
FV	ARN	LED		0	319 735
FV	ARN	LED	*	0	736
FV	BAX	IKT		0	319
FV	BAX	LED		0	319
FV	CDG	LED		0	320 319
FV	CEK	LED		0	319 735
FV	CPH	LED	*	0	M81 CR9
FV	DME	LED		0	319 320 735
FV	DUS	LED		0	735 319
FV	DUS	SVO	*	0	319
FV	DXB	LED		0	320
FV	DYU	LED		0	320 319
FV	EVN	LED		0	319
FV	FCO	LED		0	319 320
FV	FRA	LED		0	320
FV	FRU	LED		0	319
FV	GYD	LED		0	319
FV	GYD	LED	*	0	319
FV	HAM	LED		0	320 319
FV	HAM	SVO	*	0	321
FV	HEL	LED		0	735 319
FV	HEL	LED	*	0	319 E70
FV	HRG	LED		0	320
FV	IKT	BAX		0	319
FV	IKT	KJA		0	319
FV	IKT	VVO		0	319
FV	IST	LED		0	320
FV	KBP	LED		0	319
FV	KBP	LED	*	0	733 320
FV	KGD	LED		0	735
FV	KGD	RIX	*	0	F50
FV	KHV	KJA		0	320
FV	KHV	OVB		0	320
FV	KHV	PKC		0	320
FV	KIV	LED	*	0	320
FV	KJA	IKT		0	319
FV	KJA	KHV		0	320
FV	KJA	LED		0	319 320
FV	KLV	LED	*	0	320
FV	KRR	LED		0	735
FV	KRR	VIE	*	0	100
FV	KUF	LED		0	735 319
FV	LBD	LED		0	319
FV	LCA	LED		0	735
FV	LED	AER		0	735 320
FV	LED	ALA		0	319 320
FV	LED	AMS		0	320 735
FV	LED	ARH		0	735
FV	LED	ARN		0	319 735
FV	LED	ARN	*	0	736
FV	LED	BAX		0	319
FV	LED	CDG		0	320 319
FV	LED	CEK		0	319 735
FV	LED	CPH	*	0	M81 CR9
FV	LED	DME		0	320 319 735
FV	LED	DUS		0	735 319
FV	LED	DXB		0	320
FV	LED	DYU		0	319 320 763
FV	LED	EVN		0	319
FV	LED	FCO		0	319 320
FV	LED	FRA		0	320
FV	LED	FRU		0	319
FV	LED	GYD		0	319
FV	LED	GYD	*	0	319
FV	LED	HAM		0	320 319
FV	LED	HEL		0	735 319
FV	LED	HEL	*	0	319 E70
FV	LED	HRG		0	320
FV	LED	IST		0	320
FV	LED	KBP		0	319
FV	LED	KBP	*	0	733 320
FV	LED	KGD		0	735
FV	LED	KIV	*	0	320
FV	LED	KJA		0	319 320
FV	LED	KLV	*	0	320
FV	LED	KRR		0	735
FV	LED	KUF		0	735 319
FV	LED	LBD		0	319
FV	LED	LCA		0	735
FV	LED	LGW		0	319
FV	LED	LHR		0	735
FV	LED	MMK		0	735
FV	LED	MRV	*	0	TU5
FV	LED	MSQ	*	0	CRJ
FV	LED	MUC		0	319
FV	LED	MXP		0	320
FV	LED	NCE		0	319 320
FV	LED	NJC		0	319
FV	LED	NMA		0	763
FV	LED	NSK		0	319 320
FV	LED	NUX		0	735 319
FV	LED	OSL	*	0	733
FV	LED	OSS		0	319
FV	LED	OVB		0	319 320
FV	LED	PRG		0	735 320
FV	LED	PRG	*	0	320
FV	LED	RIX	*	0	F50
FV	LED	ROV		0	735 319
FV	LED	SKD		0	320
FV	LED	SVO		0	319 320 735
FV	LED	SVO	*	0	320 319
FV	LED	SVX		0	735
FV	LED	SXF		0	735
FV	LED	TAS		0	763 320
FV	LED	TJM		0	735
FV	LED	TLL	*	0	SF3
FV	LED	TLV		0	763
FV	LED	UFA		0	735
FV	LED	VIE		0	319
FV	LED	VIE	*	0	F70
FV	LED	VKO		0	735 319
FV	LED	WAW	*	0	E70
FV	LED	ZRH	*	0	319
FV	LGW	LED		0	319
FV	LHR	LED		0	735
FV	MMK	LED		0	735
FV	MRV	LED	*	0	TU5
FV	MSQ	LED	*	0	CRJ
FV	MUC	LED		0	319
FV	MUC	SVO	*	0	321
FV	MXP	LED		0	320
FV	NCE	LED		0	319 320
FV	NJC	LED		0	319
FV	NMA	LED		0	763
FV	NSK	LED		0	319 320
FV	NUX	LED		0	735 319
FV	OSL	LED	*	0	733
FV	OSS	LED		0	319
FV	OVB	KHV		0	320
FV	OVB	LED		0	320 319
FV	PKC	KHV		0	320
FV	PRG	LED		0	735 320
FV	PRG	LED	*	0	320
FV	RIX	KGD	*	0	F50
FV	RIX	LED	*	0	F50
FV	ROV	LED		0	735 319
FV	SKD	LED		0	320
FV	SVO	DUS	*	0	319
FV	SVO	HAM	*	0	321
FV	SVO	LED		0	319 320 735
FV	SVO	LED	*	0	319 320
FV	SVO	MUC	*	0	321
FV	SVO	SXF	*	0	319
FV	SVX	LED		0	735
FV	SXF	LED		0	735
FV	SXF	SVO	*	0	319
FV	TAS	LED		0	763 320
FV	TJM	LED		0	735
FV	TLL	LED	*	0	SF3
FV	TLV	LED		0	763
FV	UFA	LED		0	735
FV	VIE	KRR	*	0	100
FV	VIE	LED		0	319
FV	VIE	LED	*	0	F70
FV	VKO	LED		0	735 319
FV	VVO	IKT		0	319
FV	WAW	LED	*	0	E70
FV	ZRH	LED	*	0	319
FW	CTS	NRT		0	CRJ
FW	FKS	ITM		0	CRJ
FW	FUK	SDJ		0	CRJ
FW	HIJ	NRT		0	CRJ
FW	HIJ	SDJ		0	CRJ
FW	ITM	AXT		0	CRJ
FW	ITM	FKS		0	CRJ 142
FW	ITM	SDJ		0	CRJ
FW	KMQ	NRT		0	CRJ
FW	KMQ	SDJ		0	CRJ
FW	NRT	CTS		0	CRJ
FW	NRT	HIJ		0	CRJ
FW	NRT	KMQ		0	CRJ
FW	NRT	SDJ		0	CRJ
FW	SDJ	FUK		0	CRJ
FW	SDJ	HIJ		0	CRJ
FW	SDJ	ITM		0	CRJ
FW	SDJ	KMQ		0	CRJ
FW	SDJ	NRT		0	CRJ
FY	AOR	SZB		0	AT7
FY	BTH	SZB		0	AT7
