# airline	from	to	codeshare	stops	equipment
# Date: 2010-08-20
IT	GAU	DEL	*	0	320
IT	GAU	IMF	*	0	320
IT	GAU	IXB	*	0	320
IT	GOI	BLR	*	0	ATR
IT	GOI	BOM		0	320
IT	GOI	BOM	*	0	320
IT	GOI	DEL		0	320
IT	GOI	HYD	*	0	ATR
IT	GOI	PNQ	*	0	ATR
IT	HBX	BLR	*	0	ATR
IT	HBX	BOM	*	0	ATR
IT	HKG	BOM		0	330
IT	HKG	DEL		0	330
IT	HYD	BLR	*	0	ATR 319 321
IT	HYD	BOM	*	0	319
IT	HYD	CCU	*	0	321 319
IT	HYD	DEL		0	320
IT	HYD	GOI	*	0	ATR
IT	HYD	MAA	*	0	ATR
IT	HYD	NAG	*	0	ATR
IT	HYD	PNQ	*	0	ATR
IT	HYD	RJA	*	0	ATR
IT	HYD	RPR	*	0	ATR
IT	HYD	TIR	*	0	ATR
IT	HYD	VGA	*	0	ATR
IT	HYD	VTZ	*	0	ATR
IT	IDR	AMD	*	0	ATR
IT	IDR	BOM	*	0	320
IT	IDR	DEL	*	0	ATR
IT	IDR	NAG	*	0	320 ATR
IT	IDR	PNQ	*	0	ATR
IT	IDR	RPR	*	0	ATR
IT	IMF	CCU	*	0	ATR
IT	IMF	GAU	*	0	320
IT	IMF	IXS	*	0	ATR
IT	ISK	BOM	*	0	ATR
IT	IXA	CCU	*	0	ATR
IT	IXB	CCU	*	0	ATR
IT	IXB	DEL	*	0	320
IT	IXB	GAU	*	0	320
IT	IXC	BOM	*	0	320
IT	IXC	DEL	*	0	ATR
IT	IXC	IXJ	*	0	ATR
IT	IXE	BLR	*	0	ATR
IT	IXE	BOM	*	0	320
IT	IXE	COK	*	0	320
IT	IXJ	DEL	*	0	320
IT	IXJ	IXC	*	0	ATR
IT	IXJ	SXR	*	0	ATR
IT	IXL	DEL	*	0	320
IT	IXM	BLR	*	0	ATR
IT	IXM	MAA	*	0	ATR
IT	IXR	BOM	*	0	320
IT	IXR	CCU	*	0	ATR
IT	IXR	PAT	*	0	320
IT	IXS	CCU	*	0	ATR
IT	IXS	IMF	*	0	ATR
IT	IXU	BOM	*	0	ATR
IT	IXY	BOM	*	0	ATR
IT	IXZ	MAA	*	0	320
IT	JAI	DEL	*	0	ATR
IT	JDH	UDR	*	0	ATR
IT	JLR	DEL	*	0	ATR
IT	KTM	DEL		0	320
IT	KUU	DEL	*	0	ATR
IT	LHR	BOM		0	330
IT	LHR	DEL		0	330
IT	LKO	BOM	*	0	319 320
IT	LKO	DEL		0	321
IT	LKO	DEL	*	0	319 320
IT	MAA	BLR	*	0	ATR
IT	MAA	BOM	*	0	320
IT	MAA	CJB	*	0	ATR
IT	MAA	CMB		0	320
IT	MAA	COK	*	0	ATR
IT	MAA	DEL		0	320
IT	MAA	HYD	*	0	ATR
IT	MAA	IXM	*	0	ATR
IT	MAA	IXZ	*	0	320
IT	MAA	PNQ	*	0	320
IT	MAA	SXV	*	0	ATR
IT	MAA	TCR	*	0	ATR
IT	MAA	TRV	*	0	ATR
IT	MAA	TRZ	*	0	ATR
IT	MAA	VTZ	*	0	ATR
IT	NAG	BLR	*	0	320
IT	NAG	BOM	*	0	319
IT	NAG	HYD	*	0	ATR
IT	NAG	IDR	*	0	ATR
IT	PAT	CCU	*	0	ATR
IT	PAT	DEL	*	0	320
IT	PAT	IXR	*	0	320
IT	PNQ	BLR	*	0	321 320
IT	PNQ	DEL	*	0	320
IT	PNQ	GOI	*	0	ATR
IT	PNQ	HYD	*	0	ATR
IT	PNQ	IDR	*	0	ATR
IT	PNQ	MAA	*	0	320
IT	RJA	HYD	*	0	ATR
IT	RPR	CCU	*	0	ATR
IT	RPR	DEL	*	0	320
IT	RPR	HYD	*	0	ATR
IT	RPR	IDR	*	0	ATR
IT	SIN	BOM		0	330
IT	SLV	DEL	*	0	ATR
IT	SSE	BOM	*	0	ATR
IT	SXR	DEL		0	319
IT	SXR	IXJ	*	0	320 ATR
IT	SXV	MAA	*	0	ATR
IT	TCR	MAA	*	0	ATR
IT	TIR	HYD	*	0	ATR
IT	TRV	BLR	*	0	ATR
IT	TRV	BOM	*	0	320
IT	TRV	MAA	*	0	ATR
IT	TRZ	MAA	*	0	ATR
IT	UDR	BOM	*	0	320
IT	UDR	DEL	*	0	ATR
IT	UDR	JDH	*	0	ATR
IT	VGA	BLR	*	0	ATR
IT	VGA	HYD	*	0	ATR
IT	VNS	DEL		0	320
IT	VTZ	HYD	*	0	ATR
IT	VTZ	MAA	*	0	ATR
IV	AMS	FRL		0	320
IV	BCN	CTA		0	320
IV	BCN	PMO		0	320
IV	BGY	CTA		0	320
IV	CDG	CTA		0	320
IV	CDG	FRL		0	320
IV	CDG	PMO		0	320
IV	CTA	BCN		0	320
IV	CTA	BGY		0	320
IV	CTA	CDG		0	320
IV	CTA	DME		0	320
IV	CTA	FCO		0	320
IV	CTA	FRL		0	320
IV	CTA	LED		0	320
IV	CTA	LIN		0	320
IV	CTA	LYS		0	320
IV	CTA	MXP		0	320
IV	CTA	NTE		0	320
IV	CTA	PMF		0	320
IV	CTA	PRG		0	320
IV	CTA	PSA		0	320
IV	CTA	TRN		0	320
IV	CTA	VCE		0	320
IV	CTA	VRN		0	320
IV	DME	CTA		0	320
IV	DME	FRL		0	320
IV	DME	PSA		0	320
IV	DME	VRN		0	320
IV	FCO	CTA		0	320
IV	FCO	PMO		0	320
IV	FRL	AMS		0	320
IV	FRL	CDG		0	320
IV	FRL	CTA		0	320
IV	FRL	DME		0	320
IV	FRL	IBZ		0	320
IV	FRL	INI		0	320
IV	FRL	KUF		0	320
IV	FRL	LED		0	320
IV	FRL	LGW		0	320
IV	FRL	LMP		0	320
IV	FRL	OLB		0	320
IV	FRL	OTP		0	320
IV	FRL	PMO		0	320
IV	FRL	PRG		0	320
IV	FRL	RIX		0	320
IV	FRL	TLL		0	320
IV	FRL	TXL		0	320
IV	FRL	ZTH		0	320
IV	IBZ	FRL		0	320
IV	INI	FRL		0	320
IV	KUF	FRL		0	320
IV	LED	CTA		0	320
IV	LED	FRL		0	320
IV	LED	PSA		0	320
IV	LED	VRN		0	320
IV	LGW	FRL		0	320
IV	LIN	CTA		0	320
IV	LIN	PMO		0	320
IV	LMP	FRL		0	320
IV	LYS	MRS		0	320
IV	MRS	CTA		0	320
IV	MRS	PMO		0	320
IV	MXP	CTA		0	320
IV	NTE	TLS		0	320
IV	OLB	FRL		0	320
IV	OTP	FRL		0	320
IV	PMF	CTA		0	320
IV	PMF	PMO		0	320
IV	PMO	BCN		0	320
IV	PMO	CDG		0	320
IV	PMO	FCO		0	320
IV	PMO	FRL		0	320
IV	PMO	LIN		0	320
IV	PMO	LYS		0	320
IV	PMO	NTE		0	320
IV	PMO	PMF		0	320
IV	PMO	PSA		0	320
IV	PMO	TRN		0	320
IV	PMO	VCE		0	320
IV	PMO	VRN		0	320
IV	PRG	CTA		0	320
IV	PRG	FRL		0	320
IV	PSA	CTA		0	320
IV	PSA	DME		0	320
IV	PSA	LED		0	320
IV	PSA	PMO		0	320
IV	RIX	FRL		0	320
IV	TLL	FRL		0	320
IV	TLS	CTA		0	320
IV	TLS	PMO		0	320
IV	TRN	CTA		0	320
IV	TRN	PMO		0	320
IV	TXL	FRL		0	320
IV	VCE	CTA		0	320
IV	VCE	PMO		0	320
IV	VRN	CTA		0	320
IV	VRN	DME		0	320
IV	VRN	LED		0	320
IV	VRN	PMO		0	320
IV	ZTH	FRL		0	320
IW	AEG	MES		0	ATR
IW	AMQ	FKQ		0	DH8
IW	AMQ	KNG		0	ATR
IW	AMQ	LUV		0	DH8
IW	AMQ	MKW		0	ATR
IW	AMQ	SOQ		0	ATR
IW	AMQ	UPG		0	M90 739
IW	BDO	JOG		0	ATR
IW	BMU	DPS		0	ATR
IW	BTH	DJB		0	ATR
IW	BTH	NTX		0	ATR
IW	BTH	PKU		0	ATR
IW	BTH	PLM		0	ATR
IW	BUW	UPG		0	ATR
IW	CGK	UPG		0	M82
IW	DJB	BTH		0	ATR
IW	DPS	BMU		0	ATR
IW	DPS	LBJ		0	ATR
IW	DPS	MOF		0	ATR
IW	DPS	SUB		0	ATR
IW	DPS	TMC		0	ATR
IW	ENE	KOE		0	ATR
IW	ENE	LBJ		0	ATR
IW	FKQ	AMQ		0	DH8
IW	FKQ	KNG		0	ATR
IW	FKQ	SOQ		0	DH8
IW	GNS	MES		0	ATR
IW	GTO	MDC		0	DH8
IW	JOG	BDO		0	ATR
IW	JOG	SUB		0	ATR
IW	KAZ	MDC		0	DH8
IW	KDI	UPG		0	ATR
IW	KNG	AMQ		0	ATR
IW	KNG	FKQ		0	ATR
IW	KNG	NBX		0	ATR
IW	KOE	ENE		0	ATR
IW	KOE	MOF		0	ATR
IW	LBJ	DPS		0	ATR
IW	LBJ	ENE		0	ATR
IW	LSW	MES		0	ATR
IW	LUV	AMQ		0	DH8
IW	MDC	GTO		0	DH8
IW	MDC	KAZ		0	DH8
IW	MDC	MNA		0	ATR
IW	MDC	NAH		0	DH8
IW	MDC	SOQ		0	ATR
IW	MDC	TTE		0	DH8
IW	MEQ	MES		0	ATR
IW	MES	AEG		0	ATR
IW	MES	GNS		0	ATR
IW	MES	LSW		0	ATR
IW	MES	MEQ		0	ATR
IW	MES	PEN		0	ATR
IW	MES	PKU		0	ATR
IW	MJU	UPG		0	ATR
IW	MKW	AMQ		0	ATR
IW	MKW	FKQ		0	DH8
IW	MKZ	PKU		0	ATR
IW	MNA	MDC		0	ATR
IW	MOF	DPS		0	ATR
IW	MOF	KOE		0	ATR
IW	NAH	MDC		0	DH8
IW	NBX	KNG		0	ATR
IW	NTX	BTH		0	ATR
IW	PEN	MES		0	ATR
IW	PKU	BTH		0	ATR
IW	PKU	MES		0	ATR
IW	PKU	MKZ		0	ATR
IW	PLM	BTH		0	ATR
IW	PLW	UPG		0	M82
IW	PUM	UPG		0	ATR
IW	SOQ	AMQ		0	ATR
IW	SOQ	FKQ		0	DH8
IW	SOQ	MDC		0	ATR
IW	SOQ	MKW		0	DH8
IW	SRG	SUB		0	ATR
IW	SUB	DPS		0	ATR
IW	SUB	JOG		0	ATR
IW	SUB	SRG		0	ATR
IW	SUB	UPG		0	M82
IW	TMC	DPS		0	ATR
IW	TTE	MDC		0	DH8
IW	UPG	BUW		0	ATR
IW	UPG	CGK		0	739 M82
IW	UPG	KDI		0	ATR
IW	UPG	MJU		0	ATR
IW	UPG	PLW		0	M82
IW	UPG	PUM		0	ATR
IW	UPG	SUB		0	M82
IX	AAN	COK		0	738
IX	ATQ	DEL		0	738
IX	ATQ	DXB		0	738
IX	ATQ	MCT		0	738
IX	AUH	ATQ		0	738
IX	AUH	CCJ		0	738
IX	AUH	COK		0	738
IX	AUH	IXE		0	738
IX	AUH	MCT		0	738
IX	AUH	TRV		0	738
IX	AUH	TRZ		0	738
IX	BAH	CCJ		0	738
IX	BAH	DOH		0	738
IX	BAH	IXE		0	738
IX	BAH	TRV		0	738
IX	BKK	CCU		0	738
IX	BOM	BAH		0	738
IX	BOM	CCJ		0	738
IX	BOM	COK		0	738
IX	BOM	DAC		0	738
IX	BOM	DEL		0	738
IX	BOM	IXE		0	738
IX	BOM	MAA		0	738
IX	BOM	PNQ		0	738
IX	BOM	TRV		0	738
IX	CCJ	AAN		0	738
IX	CCJ	AUH		0	738
IX	CCJ	BAH		0	738
IX	CCJ	BOM		0	738
IX	CCJ	COK		0	738
IX	CCJ	DOH		0	738
IX	CCJ	DXB		0	738
IX	CCJ	IXE		0	738
IX	CCJ	MCT		0	738
IX	CCJ	SHJ		0	738
IX	CCJ	SLL		0	738
IX	CCU	BKK		0	738
IX	CCU	DAC		0	738
IX	CCU	SIN		0	738
IX	CMB	MAA		0	738
IX	COK	AUH		0	738
IX	COK	BOM		0	738
IX	COK	CCJ		0	738
IX	COK	DXB		0	738
IX	COK	KWI		0	738
IX	COK	MCT		0	738
IX	COK	SHJ		0	738
IX	COK	TRV		0	738
IX	DAC	BOM		0	738
IX	DAC	CCU		0	738
IX	DEL	ATQ		0	738
IX	DEL	BOM		0	738
IX	DOH	BAH		0	738
IX	DOH	BOM		0	738
IX	DOH	CCJ		0	738
IX	DOH	TRV		0	738
IX	DXB	ATQ		0	738
IX	DXB	CCJ		0	738
IX	DXB	COK		0	738
IX	DXB	IXE		0	738
IX	DXB	JAI		0	738
IX	DXB	LKO		0	738
IX	DXB	PNQ		0	738
IX	DXB	TRV		0	738
IX	DXB	TRZ		0	738
IX	IXE	AUH		0	738
IX	IXE	BOM		0	738
IX	IXE	CCJ		0	738
IX	IXE	DOH		0	738
IX	IXE	DXB		0	738
IX	IXE	KWI		0	738
IX	IXE	MCT		0	738
IX	JAI	DXB		0	738
IX	KUL	MAA		0	738
IX	KWI	COK		0	738
IX	KWI	IXE		0	738
IX	LKO	DXB		0	738
IX	MAA	BOM		0	738
IX	MAA	CMB		0	738
IX	MAA	KUL		0	738
IX	MAA	SIN		0	738
IX	MAA	TRV		0	738
IX	MAA	TRZ		0	738
IX	MCT	AUH		0	738
IX	MCT	CCJ		0	738
IX	MCT	COK		0	738
IX	MCT	IXE		0	738
IX	MCT	TRV		0	738
IX	PNQ	BOM		0	738
IX	PNQ	DXB		0	738
IX	SHJ	CCJ		0	738
IX	SHJ	COK		0	738
IX	SHJ	TRV		0	738
IX	SIN	CCU		0	738
IX	SIN	MAA		0	738
IX	SIN	TRZ		0	738
IX	SLL	COK		0	738
IX	TRV	AUH		0	738
IX	TRV	BAH		0	738
IX	TRV	BOM		0	738
IX	TRV	COK		0	738
IX	TRV	DOH		0	738
IX	TRV	DXB		0	738
IX	TRV	MAA		0	738
IX	TRV	MCT		0	738
IX	TRV	SHJ		0	738
IX	TRV	SLL		0	738
IX	TRZ	AUH		0	738
IX	TRZ	DXB		0	738
IX	TRZ	MAA		0	738
IY	ADD	SAH		0	738 312
IY	ADE	AMM		0	738
IY	ADE	AUH		0	312
IY	ADE	BOM		0	738
IY	ADE	CAI		0	738
IY	ADE	DXB		0	738
IY	ADE	JED		0	738
IY	ADE	RIY		0	738
IY	ADE	RUH		0	738
IY	ADE	SAH		0	738 312
IY	AMM	ADE		0	738
IY	AMM	BEY		0	312
IY	AMM	SAH		0	738 312
IY	ASM	SAH		0	312
IY	AUH	ADE		0	312
IY	AUH	GXF		0	738
IY	AUH	RIY		0	312
IY	BAH	DXB		0	738
IY	BAH	SAH		0	738
IY	BAH	SAH	*	0	320
IY	BEY	AMM		0	738
IY	BEY	SAH		0	312
IY	BOM	ADE		0	738
IY	BOM	SAH		0	738
IY	CAI	ADE		0	738 312
IY	CAI	FCO		0	738
IY	CAI	HOD		0	738
IY	CAI	RIY		0	738
IY	CAI	SAH		0	332 738 312
IY	CAI	TAI		0	738
IY	CAN	DXB		0	332
IY	CDG	CAI		0	332
IY	CGK	DXB		0	332
IY	CGK	KUL		0	332
IY	DAM	ADE		0	738
IY	DAM	SAH		0	312
IY	DOH	KWI		0	312
IY	DOH	SAH		0	312
IY	DXB	ADE		0	738
IY	DXB	BAH		0	738
IY	DXB	CAN		0	332
IY	DXB	CGK		0	332
IY	DXB	KUL		0	332
IY	DXB	RIY		0	738
IY	DXB	SAH		0	332 738
IY	FCO	CAI		0	738
IY	FCO	FRA		0	332
IY	FCO	SAH		0	332
IY	FRA	FCO		0	332
IY	GXF	AUH		0	738
IY	GXF	JED		0	738
IY	GXF	SAH		0	738
IY	HAH	JIB		0	312
IY	HAH	SAH		0	332 312
IY	HOD	CAI		0	738
IY	HOD	SAH		0	738
IY	JED	ADE		0	738
IY	JED	GXF		0	738
IY	JED	RIY		0	738
IY	JED	SAH		0	738 312
IY	JED	TAI		0	738
IY	JIB	HAH		0	312
IY	JIB	SAH		0	312 738
IY	KRT	SAH		0	738
IY	KUL	DXB		0	332
IY	KWI	DOH		0	312
IY	KWI	SAH		0	312
IY	RIY	ADE		0	738
IY	RIY	AUH		0	312
IY	RIY	CAI		0	738
IY	RIY	DXB		0	738
IY	RIY	JED		0	312
IY	RIY	SAH		0	738 312
IY	RIY	SCT		0	738
IY	RUH	ADE		0	738
IY	RUH	SAH		0	738 312
IY	RUH	TAI		0	738
IY	SAH	ADD		0	738 312
IY	SAH	ADE		0	738 312
IY	SAH	AMM		0	312
IY	SAH	ASM		0	312
IY	SAH	BAH		0	738
IY	SAH	BAH	*	0	320
IY	SAH	BEY		0	738 312
IY	SAH	BOM		0	738
IY	SAH	CAI		0	738 312
IY	SAH	CDG		0	332
IY	SAH	DAM		0	312 738
IY	SAH	DOH		0	312
IY	SAH	DXB		0	332 738
IY	SAH	FCO		0	332
IY	SAH	GXF		0	738
IY	SAH	HAH		0	332 312
IY	SAH	HOD		0	738
IY	SAH	JED		0	738 312
IY	SAH	JIB		0	312 738
IY	SAH	KRT		0	738
IY	SAH	KWI		0	312
IY	SAH	RIY		0	738 312
IY	SAH	RUH		0	738 312
IY	SAH	TAI		0	738
IY	SCT	RIY		0	738
IY	TAI	CAI		0	738
IY	TAI	JED		0	738
IY	TAI	RUH		0	738
IY	TAI	SAH		0	738
IZ	AMM	TLV		0	AT7
IZ	ARN	TLV		0	753
IZ	BCN	TLV		0	753
IZ	CDG	TLV		0	753
IZ	CPH	TLV		0	753
IZ	DUB	TLV		0	753
IZ	ETH	SDV		0	AT7
IZ	ETH	TLV		0	E95 AT7 753
IZ	KBP	TLV		0	E95
IZ	LCA	TLV		0	AT7 E95
IZ	MUC	TLV		0	753
IZ	SDV	ETH		0	AT7
IZ	TBS	TLV		0	E95
IZ	TLV	AMM		0	AT7
IZ	TLV	BCN		0	753
IZ	TLV	CDG		0	753
IZ	TLV	DUB		0	753
IZ	TLV	ETH		0	AT7 E95 753
IZ	TLV	KBP		0	E95
IZ	TLV	LCA		0	AT7 E95
IZ	TLV	MUC		0	753
IZ	TLV	TBS		0	E95
J0	EDL	NBO		0	146 CR2
J0	FBM	KWZ		0	L4T
J0	JUB	NBO		0	CR2
J0	KIS	JUB		0	146
J0	KIS	NBO		0	CR2
J0	KRT	NBO		0	CR2
J0	KWZ	FBM		0	L4T
J0	MBA	KIS		0	146
J0	MBA	NBO		0	CR2
J0	NBO	EDL		0	CR2
J0	NBO	JUB		0	CR2
J0	NBO	KIS		0	CR2
J0	NBO	KRT		0	CR2
J0	NBO	MBA		0	CR2 146
J2	ASF	GYD		0	AT5
J2	AYT	GYD		0	737 757
J2	BJV	GYD		0	757
J2	CDG	GYD		0	319
J2	DME	GYD		0	319
J2	DME	KVD		0	757 319
J2	DME	LLK		0	757
J2	DXB	GYD		0	757 727 319
J2	ESB	GYD		0	319
J2	FRA	GYD	*	0	340
J2	GYD	ASF		0	AT5
J2	GYD	AYT		0	757
J2	GYD	BJV		0	757
J2	GYD	CDG		0	319
J2	GYD	DME		0	319
J2	GYD	DXB		0	757 727 319
J2	GYD	ESB		0	319
J2	GYD	FRA	*	0	340
J2	GYD	IKA		0	319 AT7 AT5
J2	GYD	IST		0	319
J2	GYD	KBP	*	0	737
J2	GYD	LED		0	319
J2	GYD	LED	*	0	320
J2	GYD	LHR		0	319
J2	GYD	MRV		0	TU5
J2	GYD	MXP		0	319
J2	GYD	PRG		0	319
J2	GYD	RIX	*	0	737
J2	GYD	ROV		0	AT5
J2	GYD	SCO		0	AT7
J2	GYD	SGC	*	0	TU5
J2	GYD	SVX	*	0	TU5
J2	GYD	TBS		0	AT7
J2	GYD	TLV		0	319
J2	GYD	URC		0	757
J2	GYD	VIE	*	0	320
J2	IKA	GYD		0	319 AT5
J2	IST	GYD		0	319
J2	KBP	GYD	*	0	737
J2	KVD	DME		0	757 319
J2	LED	GYD		0	319
J2	LED	GYD	*	0	320
J2	LHR	GYD		0	319
J2	LLK	DME		0	757
J2	MRV	GYD		0	TU5
J2	MXP	GYD		0	319
J2	PRG	GYD		0	319
J2	RIX	GYD	*	0	737
J2	ROV	GYD		0	AT5
J2	SCO	GYD		0	AT7
J2	SGC	GYD	*	0	TU5
J2	SVX	GYD	*	0	TU5
J2	TBS	GYD		0	AT7
J2	TLV	GYD		0	319
J2	URC	GYD		0	757
J2	VIE	GYD	*	0	320
J3	YEG	YHY		0	J31
J3	YEG	YSM		0	J31
J3	YHY	YEG		0	J31
J3	YHY	YSM		0	J31
J3	YOD	YYC		0	J31
J3	YSM	YEG		0	J31
J3	YSM	YHY		0	J31
J3	YSM	YZF		0	J31
J3	YYC	YOD		0	J31
J3	YZF	YSM		0	J31
J5	AGN	JNU		0	DHP
J5	ELV	JNU		0	DHP
J5	JNU	AGN		0	DHP
J5	JNU	ELV		0	DHP
J5	JNU	TKE		0	DHP
J5	TKE	JNU		0	DHP
J6	CGB	JIA		0	EMB
J6	CGB	JUA		0	EMB
J6	JIA	AIR		0	EMB
J6	JUA	JIA		0	EMB
J7	BKA	MQF		0	YK2
J7	MQF	BKA		0	YK2
J8	RDN	SZB		0	ATR
J8	RDN	XSP		0	ATR
J8	SZB	RDN		0	ATR
J8	SZB	TOD		0	DH7
J8	SZB	USM		0	DH7
J8	TOD	SZB		0	DH7
J8	TOD	XSP		0	DH7
J8	USM	SZB		0	DH7
J8	XSP	RDN		0	ATR
J8	XSP	TOD		0	DH7
J9	ALP	KWI		0	320
J9	AMM	KWI		0	320
J9	ATZ	KWI		0	320
J9	BAH	KWI		0	320
J9	BEY	KWI		0	320
J9	DAM	KWI		0	320
J9	DEZ	KWI		0	320
J9	DOH	KWI		0	320
J9	DXB	KWI		0	320
J9	HBE	KWI		0	320
J9	JED	KWI		0	320
J9	KWI	ALP		0	320
J9	KWI	AMM		0	320
J9	KWI	ATZ		0	320
J9	KWI	BAH		0	320
J9	KWI	BEY		0	320
J9	KWI	DAM		0	320
J9	KWI	DEZ		0	320
J9	KWI	DOH		0	320
J9	KWI	DXB		0	320
J9	KWI	HBE		0	320
J9	KWI	JED		0	320
J9	KWI	LXR		0	320
J9	KWI	MHD		0	320
J9	KWI	RUH		0	320
J9	KWI	SAW		0	320
J9	KWI	SSH		0	320
J9	LHE	KWI		0	320
J9	LXR	KWI		0	320
J9	MHD	KWI		0	320
J9	RUH	KWI		0	320
J9	SAW	KWI		0	320
J9	SSH	KWI		0	320
JA	ARN	GOT		0	73G
JA	ARN	SJJ		0	73G
JA	BEG	SJJ		0	AT7
JA	BEG	SJJ	*	0	AT7
JA	CPH	ARN		0	73G
JA	CPH	SJJ		0	73G
JA	FRA	SJJ		0	AT7
JA	GOT	ARN		0	73G
JA	GOT	SJJ		0	73G
JA	IST	SJJ		0	73G
JA	SJJ	ARN		0	73G
JA	SJJ	BEG		0	AT7
JA	SJJ	BEG	*	0	AT7
JA	SJJ	CPH		0	73G
JA	SJJ	FRA		0	AT7
JA	SJJ	GOT		0	73G
JA	SJJ	IST		0	73G
JA	SJJ	VIE		0	AT7
JA	SJJ	ZAG		0	AT7
JA	SJJ	ZRH		0	AT7 734
JA	VIE	SJJ		0	AT7
JA	ZAG	SJJ		0	AT7
JA	ZRH	SJJ		0	AT7 734
JC	ASJ	ITM		0	73H
JC	HNA	ITM		0	73H
JC	ITM	ASJ		0	73H
JC	ITM	HNA		0	73H
JC	ITM	KMI		0	734 73H
JC	ITM	KMJ		0	73H 734
JC	ITM	KOJ		0	73H
JC	ITM	SDJ		0	73H 734
JC	KMI	ITM		0	734 73H
JC	KMJ	ITM		0	73H 734
JC	KOJ	ITM		0	73H
JC	KOJ	NGO		0	73H
JC	NGO	KOJ		0	73H
JC	NGO	SDJ		0	73H
JC	SDJ	ITM		0	73H 734
JC	SDJ	NGO		0	73H
JD	BAV	PEK		0	319
JD	CAN	CKG		0	319
JD	CAN	CTU		0	319
JD	CAN	HAK		0	319
JD	CAN	HGH		0	319
JD	CAN	KWL		0	319
JD	CAN	LJG		0	319
JD	CAN	SYX		0	319
JD	CGO	SYX		0	319
JD	CKG	CAN		0	319
JD	CKG	SYX		0	319
JD	CSX	SYX		0	319
JD	CTU	CAN		0	319
JD	CTU	LJG		0	319
JD	CTU	SYX		0	319
JD	DYG	XIY		0	319
JD	ERL	PEK		0	319
JD	FOC	SYX		0	319
JD	FOC	XUZ		0	319
JD	HAK	CAN		0	319
JD	HAK	XIY		0	319
JD	HET	PEK		0	319
JD	HET	URC		0	319
JD	HGH	CAN		0	319
JD	HGH	KMG		0	319
JD	HGH	LJG		0	319
JD	HGH	SYX		0	319
JD	HGH	XUZ		0	319
JD	HLD	PEK		0	319
JD	JXA	PEK		0	319
JD	KHG	URC		0	319
JD	KHN	SYX		0	319
JD	KHN	TNA		0	319
JD	KMG	HGH		0	319
JD	KMG	LJG		0	319
JD	KWL	CAN		0	319
JD	KWL	XIY		0	319
JD	KWL	XMN		0	319
JD	LJG	CAN		0	319
JD	LJG	CTU		0	319
JD	LJG	HGH		0	319
JD	LJG	KMG		0	319
JD	LJG	NKG		0	319
JD	LJG	PEK		0	319
JD	NKG	LJG		0	319
JD	NKG	SYX		0	319
JD	NKG	XIY		0	319
JD	PEK	BAV		0	319
JD	PEK	ERL		0	319
JD	PEK	HET		0	319
JD	PEK	HLD		0	319
JD	PEK	JXA		0	319
JD	PEK	LJG		0	319
JD	SYX	CGO		0	319
JD	SYX	CKG		0	319
JD	SYX	CSX		0	319
JD	SYX	CTU		0	319
JD	SYX	FOC		0	319
JD	SYX	HGH		0	319
JD	SYX	KHN		0	319
JD	SYX	NKG		0	319
JD	SYX	TSN		0	319
JD	SYX	WUH		0	319
JD	SYX	XIY		0	319
JD	TNA	KHN		0	319
JD	TNA	XIY		0	319
JD	TSN	SYX		0	319
JD	URC	HET		0	319
JD	URC	KHG		0	319
JD	WUH	SYX		0	319
JD	XIY	DYG		0	319
JD	XIY	HAK		0	319
JD	XIY	KWL		0	319
JD	XIY	NKG		0	319
JD	XIY	SYX		0	319
JD	XIY	TNA		0	319
JD	XMN	KWL		0	319
JD	XUZ	FOC		0	319
JD	XUZ	HGH		0	319
JE	BFN	CPT		0	738
JE	BFN	JNB		0	738
JE	CPT	BFN		0	738
JE	CPT	DUR		0	738
JE	CPT	JNB		0	738
JE	DUR	CPT		0	738
JE	DUR	JNB		0	738
JE	JNB	BFN		0	738
JE	JNB	CPT		0	738
JE	JNB	DUR		0	738
JH	CTS	FSZ		0	E70
JH	CTS	MMJ		0	E70
JH	FSZ	CTS		0	E70
JH	FSZ	FUK		0	E70
JH	FSZ	KMJ		0	E70
JH	FSZ	KMQ		0	E70
JH	FSZ	KOJ		0	E70
JH	FUK	FSZ		0	E70
JH	FUK	MMJ		0	E70
JH	KMJ	FSZ		0	E70
JH	KMQ	FSZ		0	E70
JH	KOJ	FSZ		0	E70
JH	MMJ	CTS		0	E70
JH	MMJ	FUK		0	E70
JJ	AAX	PLU	*	0	AT4
JJ	ABZ	LHR	*	0	ER4
JJ	AEP	BRC	*	0	32S
JJ	AEP	GRU	*	0	320
JJ	AEP	MDZ	*	0	32S
JJ	AFL	CGB	*	0	AT7
JJ	AGT	ASU	*	0	320
JJ	AGT	GRU	*	0	320
JJ	AJU	GRU		0	320
JJ	AJU	REC		0	320
JJ	AJU	SDU		0	319
JJ	AJU	SSA		0	320
JJ	AQP	LIM	*	0	319
JJ	ARU	GRU	*	0	AT4
JJ	ARU	JTC	*	0	AT4
JJ	ASU	AGT	*	0	320
JJ	ASU	GRU	*	0	320
JJ	ATM	BEL	*	0	AT7 AT4
JJ	ATM	STM	*	0	AT4 AT7
JJ	AUX	BSB	*	0	AT7
JJ	AUX	CKS	*	0	AT7
JJ	BEL	ATM	*	0	AT4 AT7
JJ	BEL	BSB		0	320
JJ	BEL	FOR		0	320
JJ	BEL	GIG		0	320
JJ	BEL	GRU		0	320
JJ	BEL	MAB		0	320
JJ	BEL	MAO		0	320
JJ	BEL	MCP		0	320
JJ	BEL	SLZ		0	320
