" 3538" "Keesler Air Force Base" "Biloxi" "United States" "BIX" "KBIX" " 30.4104004" " -88.924400" "   33" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3539" "Lawson Army Air Field (Fort Benning)" "Fort Benning" "United States" "LSF" "KLSF" " 32.3372993" " -84.991302" "  232" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3541" "Marshall Army Air Field" "Fort Riley" "United States" "FRI" "KFRI" " 39.0553017" " -96.764503" " 1065" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3542" "Harrisburg International Airport" "Harrisburg" "United States" "MDT" "KMDT" " 40.1935005" " -76.763397" "  310" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3543" "Lincoln Airport" "Lincoln" "United States" "LNK" "KLNK" " 40.8510017" " -96.759201" " 1219" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3544" "Capital City Airport" "Lansing" "United States" "LAN" "KLAN" " 42.7787018" " -84.587402" "  861" " -5.00" "A" "airport" "OurAirports" "America/Detroit"
" 3545" "Waimea Kohala Airport" "Kamuela" "United States" "MUE" "PHMU" " 20.0013008" "-155.667999" " 2671" "-10.00" "A" "airport" "OurAirports" "Pacific/Honolulu"
" 3546" "Massena International Richards Field" "Massena" "United States" "MSS" "KMSS" " 44.9357986" " -74.845596" "  215" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3547" "Hickory Regional Airport" "Hickory" "United States" "HKY" "KHKY" " 35.7411003" " -81.389503" " 1190" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3548" "Albert Whitted Airport" "St. Petersburg" "United States" "SPG" "KSPG" " 27.7651005" " -82.626999" "    7" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3549" "Page Field" "Fort Myers" "United States" "FMY" "KFMY" " 26.5865994" " -81.863297" "   17" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3550" "George Bush Intercontinental Houston Airport" "Houston" "United States" "IAH" "KIAH" " 29.9843998" " -95.341400" "   97" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3551" "Millinocket Municipal Airport" "Millinocket" "United States" "MLT" "KMLT" " 45.6478004" " -68.685600" "  408" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3552" "Andrews Air Force Base" "Camp Springs" "United States" "ADW" "KADW" " 38.8107986" " -76.866997" "  280" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3553" "Smith Reynolds Airport" "Winston-salem" "United States" "INT" "KINT" " 36.1337013" " -80.222000" "  969" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3554" "Southern California Logistics Airport" "Victorville" "United States" "VCV" "KVCV" " 34.5974998" "-117.383003" " 2885" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3555" "Bob Sikes Airport" "Crestview" "United States" "CEW" "KCEW" " 30.7787991" " -86.522102" "  213" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3556" "Wheeler Sack Army Air Field" "Fort Drum" "United States" "GTB" "KGTB" " 44.0555992" " -75.719498" "  688" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3557" "St Clair County International Airport" "Port Huron" "United States" "PHN" "KPHN" " 42.9109993" " -82.528900" "  650" " -5.00" "A" "airport" "OurAirports" "America/Detroit"
" 3558" "Meadows Field" "Bakersfield" "United States" "BFL" "KBFL" " 35.4336014" "-119.056999" "  510" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3559" "El Paso International Airport" "El Paso" "United States" "ELP" "KELP" " 31.8071995" "-106.377998" " 3959" " -7.00" "A" "airport" "OurAirports" "America/Denver"
" 3560" "Valley International Airport" "Harlingen" "United States" "HRL" "KHRL" " 26.2285004" " -97.654404" "   36" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3561" "Columbia Metropolitan Airport" "Columbia" "United States" "CAE" "KCAE" " 33.9388008" " -81.119499" "  236" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3562" "Davis Monthan Air Force Base" "Tucson" "United States" "DMA" "KDMA" " 32.1665001" "-110.883003" " 2704" " -7.00" "A" "airport" "OurAirports" "America/Phoenix"
" 3563" "Pensacola Naval Air Station/Forrest Sherman Field" "Pensacola" "United States" "NPA" "KNPA" " 30.3526993" " -87.318604" "   28" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3564" "Pensacola Regional Airport" "Pensacola" "United States" "PNS" "KPNS" " 30.4734001" " -87.186600" "  121" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3565" "Grand Forks Air Force Base" "Red River" "United States" "RDR" "KRDR" " 47.9611015" " -97.401199" "  913" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3566" "William P Hobby Airport" "Houston" "United States" "HOU" "KHOU" " 29.6453991" " -95.278900" "   46" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3567" "Buckley Air Force Base" "Buckley" "United States" "BKF" "KBKF" " 39.7016983" "-104.751999" " 5662" " -7.00" "A" "airport" "OurAirports" "America/Denver"
" 3568" "Northway Airport" "Northway" "United States" "ORT" "PAOR" " 62.9612999" "-141.929001" " 1715" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3569" "Palmer Municipal Airport" "Palmer" "United States" "PAQ" "PAAQ" " 61.5948982" "-149.089005" "  242" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3570" "Pittsburgh International Airport" "Pittsburgh" "United States" "PIT" "KPIT" " 40.4915009" " -80.232903" " 1203" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3571" "Wiley Post Will Rogers Memorial Airport" "Barrow" "United States" "BRW" "PABR" " 71.2854020" "-156.766008" "   44" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3572" "Ellington Airport" "Houston" "United States" "EFD" "KEFD" " 29.6072998" " -95.158798" "   32" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3573" "Whidbey Island Naval Air Station /Ault Field/ Airport" "Whidbey Island" "United States" "NUW" "KNUW" " 48.3517990" "-122.655998" "   47" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3574" "Alice International Airport" "Alice" "United States" "ALI" "KALI" " 27.7409000" " -98.026901" "  178" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3575" "Moody Air Force Base" "Valdosta" "United States" "VAD" "KVAD" " 30.9678001" " -83.193001" "  233" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3576" "Miami International Airport" "Miami" "United States" "MIA" "KMIA" " 25.7931995" " -80.290604" "    8" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3577" "Seattle Tacoma International Airport" "Seattle" "United States" "SEA" "KSEA" " 47.4490013" "-122.308998" "  433" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3578" "Lovell Field" "Chattanooga" "United States" "CHA" "KCHA" " 35.0353012" " -85.203796" "  683" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3579" "Igor I Sikorsky Memorial Airport" "Stratford" "United States" "BDR" "KBDR" " 41.1635017" " -73.126198" "    9" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3580" "Jackson-Medgar Wiley Evers International Airport" "Jackson" "United States" "JAN" "KJAN" " 32.3111992" " -90.075897" "  346" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3581" "Scholes International At Galveston Airport" "Galveston" "United States" "GLS" "KGLS" " 29.2653008" " -94.860397" "    6" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3582" "Long Beach /Daugherty Field/ Airport" "Long Beach" "United States" "LGB" "KLGB" " 33.8176994" "-118.152000" "   60" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3583" "Dillingham Airfield" "Dillingham" "United States" "HDH" "PHDH" " 21.5795002" "-158.197006" "   14" "-10.00" "A" "airport" "OurAirports" "Pacific/Honolulu"
" 3584" "Williamsport Regional Airport" "Williamsport" "United States" "IPT" "KIPT" " 41.2417984" " -76.921097" "  529" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3585" "Indianapolis International Airport" "Indianapolis" "United States" "IND" "KIND" " 39.7173000" " -86.294403" "  797" " -5.00" "A" "airport" "OurAirports" "America/Indiana/Indianapolis"
" 3586" "Whiteman Air Force Base" "Knobnoster" "United States" "SZL" "KSZL" " 38.7303009" " -93.547897" "  870" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3587" "Akron Fulton International Airport" "Akron" "United States" "AKC" "KAKR" " 41.0374985" " -81.466904" " 1067" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3588" "Greenwood–Leflore Airport" "Greenwood" "United States" "GWO" "KGWO" " 33.4943008" " -90.084702" "  162" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3589" "Westchester County Airport" "White Plains" "United States" "HPN" "KHPN" " 41.0670013" " -73.707603" "  439" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3590" "Francis S Gabreski Airport" "West Hampton Beach" "United States" "FOK" "KFOK" " 40.8437004" " -72.631798" "   67" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3591" "Jonesboro Municipal Airport" "Jonesboro" "United States" "JBR" "KJBR" " 35.8316994" " -90.646400" "  262" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3592" "Tonopah Test Range Airport" "Tonopah" "United States" NA "KTNX" " 37.7988014" "-116.780998" " 5549" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3593" "Palm Beach County Park Airport" "West Palm Beach" "United States" "LNA" "KLNA" " 26.5930004" " -80.085098" "   14" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3594" "North Island Naval Air Station-Halsey Field" "San Diego" "United States" "NZY" "KNZY" " 32.6991997" "-117.214996" "   26" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3595" "Biggs Army Air Field (Fort Bliss)" "El Paso" "United States" "BIF" "KBIF" " 31.8495007" "-106.379997" " 3946" " -7.00" "A" "airport" "OurAirports" "America/Denver"
" 3596" "Yuma MCAS/Yuma International Airport" "Yuma" "United States" "YUM" "KNYL" " 32.6566009" "-114.606003" "  213" " -7.00" "N" "airport" "OurAirports" "America/Phoenix"
" 3597" "Cavern City Air Terminal" "Carlsbad" "United States" "CNM" "KCNM" " 32.3375015" "-104.263000" " 3295" " -7.00" "A" "airport" "OurAirports" "America/Denver"
" 3598" "Duluth International Airport" "Duluth" "United States" "DLH" "KDLH" " 46.8420982" " -92.193604" " 1428" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3599" "Bethel Airport" "Bethel" "United States" "BET" "PABE" " 60.7798004" "-161.837997" "  126" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3600" "Bowman Field" "Louisville" "United States" "LOU" "KLOU" " 38.2280006" " -85.663696" "  546" " -5.00" "A" "airport" "OurAirports" "America/Kentucky/Louisville"
" 3601" "Sierra Vista Municipal Libby Army Air Field" "Fort Huachuca" "United States" "FHU" "KFHU" " 31.5884991" "-110.344002" " 4719" " -7.00" "A" "airport" "OurAirports" "America/Phoenix"
" 3602" "Lihue Airport" "Lihue" "United States" "LIH" "PHLI" " 21.9759998" "-159.339005" "  153" "-10.00" "N" "airport" "OurAirports" "Pacific/Honolulu"
" 3603" "Terre Haute International Hulman Field" "Terre Haute" "United States" "HUF" "KHUF" " 39.4514999" " -87.307602" "  589" " -5.00" "A" "airport" "OurAirports" "America/Indiana/Indianapolis"
" 3604" "Havre City County Airport" "Havre" "United States" "HVR" "KHVR" " 48.5429993" "-109.762001" " 2591" " -7.00" "A" "airport" "OurAirports" "America/Denver"
" 3605" "Grant County International Airport" "Grant County Airport" "United States" "MWH" "KMWH" " 47.2076988" "-119.320000" " 1189" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3606" "Edward F Knapp State Airport" "Montpelier" "United States" "MPV" "KMPV" " 44.2034988" " -72.562302" " 1166" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3607" "San Nicolas Island Nolf Airport" "San Nicolas Island" "United States" NA "KNSI" " 33.2397995" "-119.458000" "  506" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3608" "Richmond International Airport" "Richmond" "United States" "RIC" "KRIC" " 37.5051994" " -77.319702" "  167" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3609" "Shreveport Regional Airport" "Shreveport" "United States" "SHV" "KSHV" " 32.4466019" " -93.825600" "  258" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3610" "Merle K (Mudhole) Smith Airport" "Cordova" "United States" "CDV" "PACV" " 60.4917984" "-145.477997" "   54" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3611" "Norfolk International Airport" "Norfolk" "United States" "ORF" "KORF" " 36.8945999" " -76.201202" "   26" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3612" "Southeast Texas Regional Airport" "Beaumont" "United States" "BPT" "KBPT" " 29.9507999" " -94.020699" "   15" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3613" "Savannah Hilton Head International Airport" "Savannah" "United States" "SAV" "KSAV" " 32.1276016" " -81.202103" "   50" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3614" "Hill Air Force Base" "Ogden" "United States" "HIF" "KHIF" " 41.1240300" "-111.973086" " 4789" " -7.00" "A" "airport" "OurAirports" "America/Denver"
" 3615" "Nome Airport" "Nome" "United States" "OME" "PAOM" " 64.5121994" "-165.445007" "   37" " -9.00" "A" "airport" "OurAirports" "America/Nome"
" 3616" "Scappoose Industrial Airpark" "San Luis" "United States" NA "KSPB" " 45.7709999" "-122.862000" "   58" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3617" "St Petersburg Clearwater International Airport" "St. Petersburg" "United States" "PIE" "KPIE" " 27.9102001" " -82.687401" "   11" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3618" "Menominee Marinette Twin County Airport" "Macon" "United States" "MNM" "KMNM" " 45.1267014" " -87.638397" "  625" " -6.00" "A" "airport" "OurAirports" "America/Menominee"
" 3619" "Lone Star Executive Airport" "Conroe" "United States" "CXO" "KCXO" " 30.3518009" " -95.414497" "  245" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3620" "Deadhorse Airport" "Deadhorse" "United States" "SCC" "PASC" " 70.1947021" "-148.464996" "   65" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3621" "San Antonio International Airport" "San Antonio" "United States" "SAT" "KSAT" " 29.5337009" " -98.469803" "  809" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3622" "Greater Rochester International Airport" "Rochester" "United States" "ROC" "KROC" " 43.1189003" " -77.672401" "  559" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3623" "Patrick Air Force Base" "Coco Beach" "United States" "COF" "KCOF" " 28.2348995" " -80.610100" "    8" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3624" "Teterboro Airport" "Teterboro" "United States" "TEB" "KTEB" " 40.8501015" " -74.060799" "    9" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3625" "Ellsworth Air Force Base" "Rapid City" "United States" "RCA" "KRCA" " 44.1450005" "-103.103996" " 3276" " -7.00" "A" "airport" "OurAirports" "America/Denver"
" 3626" "Raleigh Durham International Airport" "Raleigh-durham" "United States" "RDU" "KRDU" " 35.8776016" " -78.787498" "  435" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3627" "James M Cox Dayton International Airport" "Dayton" "United States" "DAY" "KDAY" " 39.9024010" " -84.219398" " 1009" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3628" "Kenai Municipal Airport" "Kenai" "United States" "ENA" "PAEN" " 60.5731010" "-151.244995" "   99" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3629" "Mc Alester Regional Airport" "Mcalester" "United States" "MLC" "KMLC" " 34.8824005" " -95.783501" "  770" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3630" "Niagara Falls International Airport" "Niagara Falls" "United States" "IAG" "KIAG" " 43.1072998" " -78.946198" "  589" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3631" "Coulter Field" "Bryan" "United States" "CFD" "KCFD" " 30.7157001" " -96.331398" "  367" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3632" "Wright Aaf (Fort Stewart)/Midcoast Regional Airport" "Wright" "United States" NA "KLHW" " 31.8890991" " -81.562302" "   45" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3633" "Newport News Williamsburg International Airport" "Newport News" "United States" "PHF" "KPHF" " 37.1319008" " -76.492996" "   42" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3634" "Esler Regional Airport" "Alexandria" "United States" "ESF" "KESF" " 31.3948994" " -92.295799" "  112" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3635" "Altus Air Force Base" "Altus" "United States" "LTS" "KLTS" " 34.6670990" " -99.266701" " 1382" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3636" "Tucson International Airport" "Tucson" "United States" "TUS" "KTUS" " 32.1161003" "-110.941002" " 2643" " -7.00" "N" "airport" "OurAirports" "America/Phoenix"
" 3637" "Minot Air Force Base" "Minot" "United States" "MIB" "KMIB" " 48.4155998" "-101.358002" " 1667" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3638" "Beale Air Force Base" "Marysville" "United States" "BAB" "KBAB" " 39.1361008" "-121.436996" "  113" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3639" "Greater Kankakee Airport" "Kankakee" "United States" "IKK" "KIKK" " 41.0713997" " -87.846298" "  630" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3640" "Seymour Johnson Air Force Base" "Goldsboro" "United States" "GSB" "KGSB" " 35.3394013" " -77.960602" "  109" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3641" "Theodore Francis Green State Airport" "Providence" "United States" "PVD" "KPVD" " 41.7326012" " -71.420403" "   55" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3642" "Salisbury Ocean City Wicomico Regional Airport" "Salisbury" "United States" "SBY" "KSBY" " 38.3404999" " -75.510300" "   52" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3643" "Rancho Murieta Airport" "Rancho Murieta" "United States" "RIU" "KRIU" " 38.4868011" "-121.102997" "  141" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3644" "Bob Hope Airport" "Burbank" "United States" "BUR" "KBUR" " 34.2006989" "-118.359001" "  778" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3645" "Detroit Metropolitan Wayne County Airport" "Detroit" "United States" "DTW" "KDTW" " 42.2123985" " -83.353401" "  645" " -5.00" "A" "airport" "OurAirports" "America/Detroit"
" 3646" "Tampa International Airport" "Tampa" "United States" "TPA" "KTPA" " 27.9755001" " -82.533203" "   26" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3647" "Pembina Municipal Airport" "Pembina" "United States" "PMB" "KPMB" " 48.9425011" " -97.240799" "  795" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3648" "Polk Army Air Field" "Fort Polk" "United States" "POE" "KPOE" " 31.0447998" " -93.191704" "  330" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3649" "Eielson Air Force Base" "Fairbanks" "United States" "EIL" "PAEI" " 64.6657028" "-147.102005" "  547" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3650" "Range Regional Airport" "Hibbing" "United States" "HIB" "KHIB" " 47.3866005" " -92.838997" " 1354" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3651" "Angelina County Airport" "Lufkin" "United States" "LFK" "KLFK" " 31.2339993" " -94.750000" "  296" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3652" "Midland International Airport" "Midland" "United States" "MAF" "KMAF" " 31.9424992" "-102.202003" " 2871" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3653" "Austin Straubel International Airport" "Green Bay" "United States" "GRB" "KGRB" " 44.4850998" " -88.129601" "  695" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3654" "Ardmore Municipal Airport" "Ardmore" "United States" "ADM" "KADM" " 34.3030100" " -97.019634" "  777" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3655" "Mc Guire Air Force Base" "Wrightstown" "United States" "WRI" "KWRI" " 40.0155983" " -74.591698" "  131" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3656" "Cherry Point MCAS /Cunningham Field/" "Cherry Point" "United States" NA "KNKT" " 34.9009018" " -76.880699" "   29" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3657" "Emanuel County Airport" "Santa Barbara" "United States" "SBO" "KSBO" " 32.6091003" " -82.369904" "  327" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3658" "Augusta Regional At Bush Field" "Bush Field" "United States" "AGS" "KAGS" " 33.3698997" " -81.964500" "  144" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3659" "Sloulin Field International Airport" "Williston" "United States" "ISN" "KISN" " 48.1778984" "-103.641998" " 1982" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3660" "Bill & Hillary Clinton National Airport/Adams Field" "Little Rock" "United States" "LIT" "KLIT" " 34.7294006" " -92.224297" "  262" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3661" "Stewart International Airport" "Newburgh" "United States" "SWF" "KSWF" " 41.5041008" " -74.104797" "  491" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3662" "Baudette International Airport" "Baudette" "United States" "BDE" "KBDE" " 48.7284012" " -94.612198" " 1086" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3663" "Sacramento Executive Airport" "Sacramento" "United States" "SAC" "KSAC" " 38.5125008" "-121.492996" "   24" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3664" "Homer Airport" "Homer" "United States" "HOM" "PAHO" " 59.6455994" "-151.477005" "   84" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3665" "Waynesville-St. Robert Regional Forney field" "Fort Leonardwood" "United States" "TBN" "KTBN" " 37.7416000" " -92.140701" " 1159" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3666" "Dobbins Air Reserve Base" "Marietta" "United States" "MGE" "KMGE" " 33.9154015" " -84.516296" " 1068" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3667" "Fairchild Air Force Base" "Spokane" "United States" "SKA" "KSKA" " 47.6151009" "-117.655998" " 2461" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3668" "Roscommon County - Blodgett Memorial Airport" "Houghton Lake" "United States" "HTL" "KHTL" " 44.3597980" " -84.671095" " 1150" " -5.00" "A" "airport" "OurAirports" "America/Detroit"
" 3669" "Tyndall Air Force Base" "Panama City" "United States" "PAM" "KPAM" " 30.0695992" " -85.575401" "   17" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3670" "Dallas Fort Worth International Airport" "Dallas-Fort Worth" "United States" "DFW" "KDFW" " 32.8968010" " -97.038002" "  607" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3671" "Melbourne International Airport" "Melbourne" "United States" "MLB" "KMLB" " 28.1028004" " -80.645302" "   33" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3672" "McChord Air Force Base" "Tacoma" "United States" "TCM" "KTCM" " 47.1376991" "-122.475998" "  322" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3673" "Austin Bergstrom International Airport" "Austin" "United States" "AUS" "KAUS" " 30.1945000" " -97.669899" "  542" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3674" "Rickenbacker International Airport" "Columbus" "United States" "LCK" "KLCK" " 39.8138010" " -82.927803" "  744" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3675" "Sawyer International Airport" "Gwinn" "United States" "MQT" "KSAW" " 46.3535995" " -87.395401" " 1221" " -5.00" "A" "airport" "OurAirports" "America/Detroit"
" 3676" "McGhee Tyson Airport" "Knoxville" "United States" "TYS" "KTYS" " 35.8110008" " -83.994003" "  981" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3677" "Hood Army Air Field" "Fort Hood" "United States" "HLR" "KHLR" " 31.1387005" " -97.714500" "  924" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3678" "Lambert St Louis International Airport" "St. Louis" "United States" "STL" "KSTL" " 38.7486992" " -90.370003" "  618" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3679" "Millville Municipal Airport" "Millville" "United States" "MIV" "KMIV" " 39.3678017" " -75.072197" "   85" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3680" "Sheppard Air Force Base-Wichita Falls Municipal Airport" "Wichita Falls" "United States" "SPS" "KSPS" " 33.9888001" " -98.491898" " 1019" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3681" "Cincinnati Municipal Airport Lunken Field" "Cincinnati" "United States" "LUK" "KLUK" " 39.1032982" " -84.418602" "  483" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3682" "Hartsfield Jackson Atlanta International Airport" "Atlanta" "United States" "ATL" "KATL" " 33.6366997" " -84.428101" " 1026" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3683" "Castle Airport" "Merced" "United States" "MER" "KMER" " 37.3805008" "-120.568001" "  191" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3684" "Mc Clellan Airfield" "Sacramento" "United States" "MCC" "KMCC" " 38.6675987" "-121.401001" "   77" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3685" "Gerald R. Ford International Airport" "Grand Rapids" "United States" "GRR" "KGRR" " 42.8807983" " -85.522797" "  794" " -5.00" "A" "airport" "OurAirports" "America/Detroit"
" 3686" "Winkler County Airport" "Wink" "United States" "INK" "KINK" " 31.7796001" "-103.200996" " 2822" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3687" "Fresno Yosemite International Airport" "Fresno" "United States" "FAT" "KFAT" " 36.7761993" "-119.718002" "  336" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3688" "Vero Beach Municipal Airport" "Vero Beach" "United States" "VRB" "KVRB" " 27.6555996" " -80.417900" "   24" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3689" "Imperial County Airport" "Imperial" "United States" "IPL" "KIPL" " 32.8342018" "-115.579002" "  -54" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 3690" "Nashville International Airport" "Nashville" "United States" "BNA" "KBNA" " 36.1245003" " -86.678200" "  599" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3691" "Laredo International Airport" "Laredo" "United States" "LRD" "KLRD" " 27.5438004" " -99.461601" "  508" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 3692" "Elmendorf Air Force Base" "Anchorage" "United States" "EDF" "PAED" " 61.2509995" "-149.807007" "  212" " -9.00" "A" "airport" "OurAirports" "America/Anchorage"
" 3693" "Ralph Wien Memorial Airport" "Kotzebue" "United States" "OTZ" "PAOT" " 66.8846970" "-162.598999" "   14" " -9.00" "A" "airport" "OurAirports" "America/Nome"
" 3694" "Altoona Blair County Airport" "Altoona" "United States" "AOO" "KAOO" " 40.2963982" " -78.320000" " 1503" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 3695" "Dyess Air Force Base" "Abilene" "United States" "DYS" "KDYS" " 32.4207993" " -99.854599" " 1789" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
