FMCV,AJN,Anjouan Ouani,Anjouan,Comoros Islands,44.4303,-12.1317,0062
FMCZ,DZA,Dzaoudzi Pamanzi,Dzaoudzi,Mayotte Island,45.2811,-12.8047,0023
FMEE,RUN,St Denis Gillot,St.-denis,Reunion Island,55.5103,-20.8869,0066
FMEP,ZSE,St Pierre Pierrefonds,St.-pierre,Reunion Island,55.4247,-21.3208,0052
FMMC,WML,,Malaimbrandy,Madagascar,0,0,0000
FMME,ATJ,,Antsirabe,Madagascar,0,0,0000
FMMG,WAQ,,Antsalova,Madagascar,0,0,0000
FMMH,VVB,,Mahanoro,Madagascar,0,0,0000
FMMI,TNR,Antananarivo Ivato,Antananarivo,Madagascar,47.4786,-18.7967,4198
FMMJ,N/A,,Ambohijanahary,Madagascar,0,0,0000
FMMK,JVA,,Ankavandra,Madagascar,0,0,0000
FMML,BMD,,Belo Sur Tsiribihina,Madagascar,0,0,0000
FMMN,ZVA,Miandrivazo,Miandrivazo,Madagascar,45.4508,-19.5628,0203
FMMO,MXT,,Maintirano,Madagascar,0,0,0000
FMMP,N/A,,Amparafaravola,Madagascar,0,0,0000
FMMQ,ILK,,Ilaka East,Madagascar,0,0,0000
FMMR,TVA,,Morafenobe,Madagascar,0,0,0000
FMMS,SMS,Sainte Marie,Sainte Marie,Madagascar,49.8158,-17.0939,0007
FMMT,TMM,Toamasina,Toamasina,Madagascar,49.3925,-18.1094,0022
FMMU,WTA,,Tambohorano,Madagascar,0,0,0000
FMMV,MOQ,Morondava,Morondava,Madagascar,44.3175,-20.2847,0030
FMMX,WTS,,Tsiroanomandidy,Madagascar,0,0,0000
FMMY,VAT,,Vatomandry,Madagascar,0,0,0000
FMMZ,N/A,,Ambatondrazaka,Madagascar,0,0,0000
FMNA,DIE,Antsiranana Arrachart,Antsiranana,Madagascar,49.2917,-12.3492,0374
FMNC,WMR,Mananara Avaratra,Mananara,Madagascar,49.7736,-16.1639,0009
FMND,ZWA,Andapa,Andapa,Madagascar,49.6206,-14.6517,1552
FMNE,AMB,Ambilobe Mahavavy,Ambilobe,Madagascar,48.9878,-13.1883,0072
FMNF,WBD,,Befandriana,Madagascar,0,0,0000
FMNG,WPB,,Port Berge,Madagascar,0,0,0000
FMNH,ANM,Antalaha Antsirabato,Antalaha,Madagascar,50.32,-14.9992,0020
FMNJ,IVA,,Ambanja,Madagascar,0,0,0000
FMNK,N/A,,Antsiranana,Madagascar,0,0,0000
FMNL,HVA,Analalava,Analalava,Madagascar,47.7636,-14.6294,0345
FMNM,MJN,Mahajanga Philibert Tsiranana,Mahajanga,Madagascar,46.3517,-15.6672,0087
FMNN,NOS,Nosy Be Fascene,Nosy-be,Madagascar,48.3139,-13.3122,0037
FMNO,DWB,,Soalala,Madagascar,0,0,0000
FMNP,N/A,,Mampikony,Madagascar,0,0,0000
FMNQ,BPY,Besalampy,Besalampy,Madagascar,44.4814,-16.7419,0125
FMNR,WMN,Maroantsetra,Maroantsetra,Madagascar,49.6883,-15.4367,0013
FMNS,SVB,Sambava Sud,Sambava,Madagascar,50.1747,-14.2786,0020
FMNT,TTS,,Tsaratanana,Madagascar,0,0,0000
FMNV,VOH,Vohimarina,Vohemar,Madagascar,50.0028,-13.3758,0019
FMNW,WAI,Antsohihy Ambalabe,Antsohihy,Madagascar,47.9939,-14.8986,0092
FMNX,WMA,,Mandritsara,Madagascar,0,0,0000
FMNZ,N/A,Ampampamena,Ampampamena,Madagascar,48.6325,-13.4847,0049
FMSA,N/A,,Ambalavao,Madagascar,0,0,0000
FMSB,WBO,,Beroroha,Madagascar,0,0,0000
FMSC,WMD,,Mandabe,Madagascar,0,0,0000
FMSD,FTU,Tolagnaro,Tolagnaro,Madagascar,46.9561,-25.0381,0029
FMSE,N/A,,Betroka,Madagascar,0,0,0000
FMSF,WFI,Fianarantsoa,Fianarantsoa,Madagascar,47.1117,-21.4414,3658
FMSG,RVA,Farafangana,Farafangana,Madagascar,47.8206,-22.8053,0026
FMSI,IHO,,Ihosy,Madagascar,0,0,0000
FMSJ,MJA,,Manja,Madagascar,0,0,0000
FMSK,WVK,Manakara Sud,Manakara,Madagascar,48.0217,-22.1197,0033
FMSL,OVA,,Bekily,Madagascar,0,0,0000
FMSM,MNJ,Mananjary,Mananjary,Madagascar,48.3581,-21.2017,0020
FMSN,TDV,,Tanandava,Madagascar,0,0,0000
FMSO,N/A,,Ranohira,Madagascar,0,0,0000
FMSR,MXM,Morombe,Morombe,Madagascar,43.3753,-21.7536,0016
FMST,TLE,Toliara,Toliara,Madagascar,43.7283,-23.3833,0029
FMSV,BKU,,Betioky,Madagascar,0,0,0000
FMSY,AMP,,Ampanihy,Madagascar,0,0,0000
FMSZ,N/A,,Ankazoabo,Madagascar,0,0,0000
FNAM,AZZ,,Ambriz,Angola,0,0,0000
FNBC,SSY,Mbanza Congo,M'banza-congo,Angola,14.2469,-6.26972,1860
FNBG,BUG,Benguela,Benguela,Angola,13.4036,-12.6089,0118
FNCA,CAB,Cabinda,Cabinda,Angola,12.1883,-5.59694,0066
FNCB,N/A,,Camembe,Angola,0,0,0000
FNCC,N/A,,Cacolo,Angola,0,0,0000
FNCH,PGI,Chitato,Chitato,Angola,20.8036,-7.3575,2500
FNCM,CBT,,Camabatela,Angola,0,0,0000
FNCV,N/A,,Cuito Cuanavale,Angola,0,0,0000
FNCX,N/A,Camaxilo,Camaxilo,Angola,18.9236,-8.37361,3957
FNCZ,CAV,Cazombo,Cazombo,Angola,22.9161,-11.8936,3700
FNDB,N/A,,Damba,Angola,0,0,0000
FNGI,NGV,Ngiva,N'giva,Angola,15.6869,-17.0447,3566
FNGU,N/A,,N'gunza,Angola,0,0,0000
FNHU,NOV,Huambo,Huambo,Angola,15.7603,-12.8086,5587
FNKU,SVP,Kuito,Kuito,Angola,16.9472,-12.4044,5618
FNLB,N/A,Lobito,Lobito,Angola,13.5364,-12.3711,0010
FNLU,LAD,Luanda 4 De Fevereiro,Luanda,Angola,13.2311,-8.85833,0243
FNMA,MEG,Malanje,Malanje,Angola,16.3122,-9.525,3868
FNME,SPP,Menongue,Menongue,Angola,17.7197,-14.6575,4469
FNMO,N/A,Namibe,Mocamedes,Angola,12.1467,-15.2611,0210
FNMQ,N/A,,Maquela,Angola,0,0,0000
FNNG,GXG,Negage,Negage,Angola,15.2875,-7.75444,4105
FNPA,PBN,Porto Amboim,Porto Amboim,Angola,13.7653,-10.7219,0016
FNPB,N/A,,Sanza Pomba,Angola,0,0,0000
FNSA,VHC,Saurimo,Saurimo,Angola,20.4317,-9.68889,3584
FNSO,SZA,Soyo,Soyo,Angola,12.3717,-6.14083,0015
FNTO,N/A,Toto,Toto,Angola,14.2481,-7.14722,1775
FNUA,UAL,,Luau,Angola,0,0,0000
FNUB,SDD,,Lubango,Angola,0,0,0000
FNUE,LUO,Luena,Luena,Angola,19.8975,-11.7681,4360
FNUG,UGO,Uige,Uige,Angola,15.0278,-7.60306,2720
FNWK,CEO,,Wako Kungo,Angola,0,0,0000
FNXA,XGN,Xangongo,Xangongo,Angola,14.9653,-16.7553,3635
FNZE,ARZ,,N'zeto,Angola,0,0,0000
FOBI,N/A,,Bilene,Mozambique,0,0,0000
FOGB,BGB,,Bodoue,Gabon,0,0,0000
FOGE,N/A,,Ndende,Gabon,0,0,0000
FOGF,FOU,,Fougamou,Gabon,0,0,0000
FOGG,N/A,,Mbigou,Gabon,0,0,0000
FOGI,MGX,,Moabi,Gabon,0,0,0000
FOGJ,N/A,,Ndjole,Gabon,0,0,0000
FOGO,OYE,Oyem,Oyem,Gabon,11.5808,1.54111,2158
FOGQ,OKN,Okondja,Okondja,Gabon,13.6731,-0.665278,1325
FOGR,LBQ,Lambarene,Lambarene,Gabon,10.2456,-0.704167,0082
FOGV,MVX,,Minvoul,Gabon,0,0,0000
FOGW,N/A,,Wonga-wongue,Gabon,0,0,0000
FOOA,MJL,,Mouila,Gabon,0,0,0000
FOOB,BMM,Bitam,Bitam,Gabon,11.4931,2.07556,1969
FOOD,MFF,Moanda,Moanda,Gabon,13.2692,-1.5375,1877
FOOE,MKB,,Mekambo,Gabon,0,0,0000
FOOG,POG,Port Gentil,Port Gentil,Gabon,8.75417,-0.711667,0013
FOOH,OMB,Omboue Hopital,Omboue Hospial,Gabon,9.26278,-1.57472,0033
FOOI,N/A,,Iguela,Gabon,0,0,0000
FOOK,MKU,Makokou,Makokou,Gabon,12.8908,0.579167,1726
FOOL,LBV,Libreville Leon M Ba,Libreville,Gabon,9.41222,0.458333,0039
FOOM,MZC,Mitzic,Mitzic,Gabon,11.5525,0.775556,1913
FOON,MVB,Franceville Mvengue,Franceville,Gabon,13.4378,-1.65611,1450
FOOR,LTL,Lastourville,Lastourville,Gabon,12.7467,-0.826389,1585
FOOS,ZKM,,Sette-cama,Gabon,0,0,0000
FOOT,TCH,Tchibanga,Tchibanga,Gabon,10.9194,-2.88889,0269
FOOY,MYB,,Mayumba,Gabon,0,0,0000
FOP,N/A,,Opuwa,Namibia,0,0,0000
FPPA,N/A,,Porto Alegre,Sao Tome & Principe,0,0,0000
FPPR,PCP,Principe,Principe,Sao Tome & Principe,7.41167,1.66278,0591
FPST,TMS,Sao Tome International,Sao Tome,Sao Tome & Principe,6.71194,0.378056,0033
FQAG,ANO,,Angoche,Mozambique,0,0,0000
FQBR,BEW,Beira,Beira,Mozambique,34.9075,-19.7964,0033
FQCB,FXO,Cuamba,Cuamba,Mozambique,36.5319,-14.82,1920
FQCH,N/A,Chimoio,Chimoio,Mozambique,33.4289,-19.1511,2287
FQES,N/A,Estima,Estima,Mozambique,32.7567,-15.7342,1083
FQFU,N/A,,Furancungo,Mozambique,0,0,0000
FQIA,N/A,,Inhaca,Mozambique,0,0,0000
FQIN,INH,Inhambane,Inhambane,Mozambique,35.4083,-23.8764,0030
FQLC,VXC,Lichinga,Lichinga,Mozambique,35.2661,-13.2739,4505
FQLU,N/A,Lumbo,Lumbo,Mozambique,40.6717,-15.0331,0033
FQMA,MPM,Maputo,Maputo,Mozambique,32.5725,-25.9208,0145
FQMD,N/A,Mueda,Mueda,Mozambique,39.5631,-11.6728,2789
FQMP,MZB,Mocimboa Da Praia,Mocimboa Da Praia,Mozambique,40.3547,-11.3617,0089
FQMR,N/A,Marrupa,Marrupa,Mozambique,37.5519,-13.225,2480
FQMU,N/A,,Mutarara,Mozambique,0,0,0000
FQNC,MNC,Nacala,Nacala,Mozambique,40.7122,-14.4881,0410
FQNP,APL,Nampula,Nampula,Mozambique,39.2817,-15.1056,1444
FQPB,POL,Pemba,Pemba,Mozambique,40.5222,-12.9867,0331
FQPO,N/A,,Ponta Do Ouro,Mozambique,0,0,0000
FQQL,UEL,Quelimane,Quelimane,Mozambique,36.8692,-17.8556,0036
FQSG,N/A,Songo,Songo,Mozambique,32.7731,-15.6025,2904
FQTT,TET,Tete Chingozi,Tete,Mozambique,33.64,-16.1047,0525
FQUG,N/A,Ulongwe,Ulongwe,Mozambique,34.3522,-14.7044,4265
FQVL,VNX,Vilankulo,Vilankulu,Mozambique,35.3131,-22.0183,0046
FQXA,N/A,,Xai-xai,Mozambique,0,0,0000
FSAL,N/A,Alphonse,Alphonse,Seychelles,52.7261,-7.00472,0010
FSDA,N/A,,Darros Island,Seychelles,0,0,0000
FSDR,DES,Desroches,Desroches,Seychelles,53.6544,-5.69583,0010
FSFA,N/A,Farquhar,Farquhar,Seychelles,51.1761,-10.1094,0010
FSIA,SEZ,Seychelles International,Mahe,Seychelles,55.5217,-4.67417,0010
FSMA,N/A,,Marie Louise,Seychelles,0,0,0000
FSPL,N/A,,Platte,Seychelles,0,0,0000
FSPP,PRI,Praslin,Praslin,Seychelles,55.6914,-4.31917,0010
FSSA,N/A,,Astove,Seychelles,0,0,0000
FSSB,BDI,,Bird Island,Seychelles,0,0,0000
FSSC,N/A,Coetivy,Coetivy,Seychelles,56.2639,-7.16417,0010
FSSD,DEI,,Denis Island,Seychelles,0,0,0000
FSSF,N/A,,Fregate Island,Seychelles,0,0,0000
FSSR,N/A,,Remire,Seychelles,0,0,0000
FTTA,SRH,Sarh,Sarh,Chad,18.3794,9.15111,1198
FTTB,OGR,,Bongor,Chad,0,0,0000
FTTC,AEH,Abeche,Abeche,Chad,20.8442,13.8469,1788
FTTD,MQQ,Moundou,Moundou,Chad,16.0683,8.62028,1404
FTTE,N/A,,Biltine,Chad,0,0,0000
FTTF,N/A,,Fada,Chad,0,0,0000
FTTG,N/A,,Goz-beida,Chad,0,0,0000
FTTI,ATV,,Ati,Chad,0,0,0000
FTTJ,NDJ,Ndjamena,N'djamena,Chad,15.0339,12.1336,0968
FTTK,BKR,,Bokoro,Chad,0,0,0000
FTTL,OTC,,Bol,Chad,0,0,0000
FTTM,MVO,,Mongo,Chad,0,0,0000
FTTN,AMC,,Am-timan,Chad,0,0,0000
FTTP,PLF,Pala,Pala,Chad,14.9258,9.37917,1532
FTTR,N/A,,Zouar,Chad,0,0,0000
FTTS,OUT,,Bousso,Chad,0,0,0000
FTTU,AMO,,Mao,Chad,0,0,0000
FTTY,FYT,Faya Largeau,Faya-largeau,Chad,19.1108,17.9169,0771
FTTZ,N/A,,Bardai,Chad,0,0,0000
FVBB,N/A,,Beit Bridge,Zimbabwe,0,0,0000
FVBD,N/A,,Bindura,Zimbabwe,0,0,0000
FVBI,N/A,,Binga,Zimbabwe,0,0,0000
FVBU,BUQ,Joshua Mqabuko Nkomo International,Bulawayo,Zimbabwe,28.6178,-20.0172,4359
FVCH,N/A,,Chipinge,Zimbabwe,0,0,0000
FVCP,N/A,Harare Charles Prince,Harare,Zimbabwe,30.9244,-17.7514,4845
FVCZ,BFO,Chiredzi Buffalo Range,Chiredzi,Zimbabwe,31.5783,-21.0081,1421
FVFA,VFA,Victoria Falls International,Victoria Falls,Zimbabwe,25.8392,-18.0961,3490
FVGO,N/A,,Gokwe,Zimbabwe,0,0,0000
FVGR,UTA,Mutare Grand Reef,Mutare,Zimbabwe,32.4506,-18.9775,3344
FVGW,GWE,,Gweru,Zimbabwe,0,0,0000
FVHA,HRE,Harare International,Harare,Zimbabwe,31.0928,-17.9317,4887
FVIN,N/A,,Bulawayo,Zimbabwe,0,0,0000
FVKA,N/A,,Karoi,Zimbabwe,0,0,0000
FVKB,KAB,Kariba International,Kariba,Zimbabwe,28.8847,-16.5197,1706
FVKK,N/A,,Kwekwe,Zimbabwe,0,0,0000
FVMT,N/A,Mutoko,Mutoko,Zimbabwe,32.1844,-17.4317,3950
FVMU,N/A,Mutare,Mutare,Zimbabwe,32.6272,-18.9975,3410
FVMV,MVZ,Masvingo,Masvingo,Zimbabwe,30.8589,-20.0553,3595
FVRU,N/A,,Rusape,Zimbabwe,0,0,0000
FVSH,N/A,Zvishavane,Zvishavane,Zimbabwe,30.0883,-20.2894,3012
FVSV,VFA,,Victoria Falls,Zimbabwe,0,0,0000
FVTL,GWE,Gweru Thornhill,Gwert,Zimbabwe,29.8617,-19.4367,4680
FVWN,WKM,Hwange National Park,Hwange National Park,Zimbabwe,27.0208,-18.6297,3543
FVZC,N/A,Zisco,Zisco,Zimbabwe,29.7219,-19.0286,3975
FWBG,N/A,,Bangula,Malawi,0,0,0000
FWCB,N/A,,Chilumba,Malawi,0,0,0000
FWCC,N/A,,Chintheche,Malawi,0,0,0000
FWCD,N/A,,Chelinda,Malawi,0,0,0000
FWCL,BLZ,Chileka International,Blantyre,Malawi,34.9739,-15.6789,2555
FWCM,N/A,,Club Makokola,Malawi,0,0,0000
FWCS,N/A,,Ntchisi,Malawi,0,0,0000
FWCT,N/A,,Chitipa,Malawi,0,0,0000
FWDW,DWA,,Dwangwa,Malawi,0,0,0000
FWDZ,N/A,,Dedza,Malawi,0,0,0000
FWKA,KGJ,Karonga,Karonga,Malawi,33.8928,-9.95333,1765
FWKB,N/A,,Katumbi,Malawi,0,0,0000
FWKG,N/A,Kasungu,Kasungu,Malawi,33.4683,-13.0144,3470
FWKI,LLW,,Lilongwe,Malawi,0,0,0000
FWKK,N/A,,Nkhotakota,Malawi,0,0,0000
FWLK,N/A,,Likoma,Malawi,0,0,0000
FWLP,N/A,,Kasungu,Malawi,0,0,0000
FWMC,N/A,,Mchinji,Malawi,0,0,0000
FWMG,N/A,Marianna Muni,Mangochi,Malawi,-85.1817,30.8378,0110
FWMY,MYZ,,Monkey Bay,Malawi,0,0,0000
FWMZ,N/A,,Mzimba,Malawi,0,0,0000
FWSJ,N/A,,Nsanje,Malawi,0,0,0000
FWSM,LMB,,Salima,Malawi,0,0,0000
FWSU,N/A,,Nchalo,Malawi,0,0,0000
FWUU,ZZU,Mzuzu,Mzuzu,Malawi,34.0117,-11.4447,4115
FXBB,N/A,,Bobete,Lesotho,0,0,0000
FXKB,N/A,,Kolberg,Lesotho,0,0,0000
FXKY,N/A,,Kuebunyane,Lesotho,0,0,0000
FXLK,N/A,,Lebakeng,Lesotho,0,0,0000
FXLR,LRB,,Leribe,Lesotho,0,0,0000
FXLS,LES,,Lesobeng,Lesotho,0,0,0000
FXLT,N/A,,Letseng,Lesotho,0,0,0000
FXMA,N/A,,Matsaile,Lesotho,0,0,0000
FXMF,MFC,,Mafeteng,Lesotho,0,0,0000
FXMH,N/A,,Mohales'hoek,Lesotho,0,0,0000
FXMK,MKH,,Mokhotlong,Lesotho,0,0,0000
FXML,N/A,,Malefiloane,Lesotho,0,0,0000
FXMM,MSU,Moshoeshoe I International,Maseru,Lesotho,27.5525,-29.4622,5351
FXMN,N/A,,Mantsonyane,Lesotho,0,0,0000
FXMP,N/A,,Mohlalapeng,Lesotho,0,0,0000
FXMS,N/A,,Mashai Store,Lesotho,0,0,0000
FXMT,N/A,,Matabeng Store,Lesotho,0,0,0000
FXMU,N/A,Mejametalana,Maseru,Lesotho,27.5033,-29.3039,5105
FXMV,N/A,,Matabeng Village,Lesotho,0,0,0000
FXNH,N/A,,Nohanas,Lesotho,0,0,0000
FXNK,NKU,,Nkaus,Lesotho,0,0,0000
FXPG,N/A,,Pelaneng,Lesotho,0,0,0000
FXQG,N/A,,Quthing,Lesotho,0,0,0000
FXQN,UNE,,Qachas Nek,Lesotho,0,0,0000
FXSE,N/A,,Sehlabathebe,Lesotho,0,0,0000
FXSH,SHK,,Sehonghong,Lesotho,0,0,0000
FXSK,N/A,,Sekake,Lesotho,0,0,0000
FXSM,SOK,,Semonkong,Lesotho,0,0,0000
FXSS,N/A,,Seshote,Lesotho,0,0,0000
FXST,N/A,,St. Theresa,Lesotho,0,0,0000
FXTA,N/A,,Thaba Tseka,Lesotho,0,0,0000
FXTB,N/A,,Tebellong,Lesotho,0,0,0000
FXTK,N/A,,Tlokoeng,Lesotho,0,0,0000
FZAA,FIH,Kinshasa Ndjili International,Kinshasa,Zaire,15.4444,-4.38556,1027
FZAB,NLO,Kinshasa Ndolo,Kinshasa,Zaire,15.3283,-4.32472,0915
FZAD,N/A,,Celo-zongo,Zaire,0,0,0000
FZAE,N/A,,Kimpoko,Zaire,0,0,0000
FZAF,N/A,,Nsangi,Zaire,0,0,0000
FZAG,MNB,Muanda,Muanda,Zaire,12.3517,-5.93083,0089
FZAH,N/A,,Tshela,Zaire,0,0,0000
FZAI,N/A,Kitona Base,Kitona Base,Zaire,12.4475,-5.91806,0394
FZAJ,N/A,,Boma,Zaire,0,0,0000
FZAL,N/A,,Luozi,Zaire,0,0,0000
FZAM,MAT,Matadi Tshimpi,Matadi,Zaire,13.4408,-5.79944,1115
FZAN,N/A,,Inga,Zaire,0,0,0000
FZAP,N/A,,Lukala,Zaire,0,0,0000
FZAR,N/A,,Nkolo-fuma,Zaire,0,0,0000
FZAS,N/A,,Inkisi,Zaire,0,0,0000
FZAU,N/A,,Konde,Zaire,0,0,0000
FZAW,N/A,,Kwilu-gongo,Zaire,0,0,0000
FZAX,N/A,,Luheki,Zaire,0,0,0000
FZAY,N/A,,Mvula-sanda,Zaire,0,0,0000
FZBA,INO,,Inongo,Zaire,0,0,0000
FZBB,N/A,,Bongimba,Zaire,0,0,0000
FZBC,N/A,,Bikoro,Zaire,0,0,0000
FZBD,N/A,,Oshwe,Zaire,0,0,0000
FZBE,N/A,,Beno,Zaire,0,0,0000
FZBF,N/A,,Bontika,Zaire,0,0,0000
FZBG,N/A,,Kempa,Zaire,0,0,0000
FZBI,N/A,,Nioki,Zaire,0,0,0000
FZBJ,N/A,,Mushie,Zaire,0,0,0000
FZBK,N/A,,Bosobe-boshwe,Zaire,0,0,0000
FZBL,N/A,,Djokele,Zaire,0,0,0000
FZBM,N/A,,Butembo,Zaire,0,0,0000
FZBN,N/A,,Malebo,Zaire,0,0,0000
FZBO,FDU,Bandundu,Bandoundu,Zaire,17.3817,-3.31111,1063
FZBP,N/A,,Ngebolobo,Zaire,0,0,0000
FZBQ,N/A,,Bindja,Zaire,0,0,0000
FZBS,N/A,,Semendua,Zaire,0,0,0000
FZBT,N/A,,Kiri,Zaire,0,0,0000
FZBU,N/A,,Ibeke,Zaire,0,0,0000
FZBV,N/A,,Kempili,Zaire,0,0,0000
FZBW,N/A,,Bokote,Zaire,0,0,0000
FZCA,KKW,Kikwit,Kikwit,Zaire,18.7856,-5.03556,1572
FZCB,N/A,,Idiofa,Zaire,0,0,0000
FZCD,N/A,,Vanga,Zaire,0,0,0000
FZCE,N/A,,Lusanga,Zaire,0,0,0000
FZCF,N/A,,Kahemba,Zaire,0,0,0000
FZCI,N/A,,Banga,Zaire,0,0,0000
FZCK,N/A,,Kajiji,Zaire,0,0,0000
FZCL,N/A,,Banza-lute,Zaire,0,0,0000
FZCO,N/A,,Boko,Zaire,0,0,0000
FZCP,N/A,,Popokabaka,Zaire,0,0,0000
FZCR,N/A,,Busala,Zaire,0,0,0000
FZCS,N/A,,Kenge,Zaire,0,0,0000
FZCT,N/A,,Fatundu,Zaire,0,0,0000
FZCU,N/A,,Ito,Zaire,0,0,0000
FZCV,N/A,,Masi-manimba,Zaire,0,0,0000
FZCW,N/A,,Kikongo Sur Wamba,Zaire,0,0,0000
FZCX,N/A,,Kimafu,Zaire,0,0,0000
FZCY,N/A,,Yuki,Zaire,0,0,0000
FZDA,N/A,,Malanga,Zaire,0,0,0000
FZDB,N/A,,Kimbau,Zaire,0,0,0000
FZDC,N/A,,Lukuni,Zaire,0,0,0000
FZDD,N/A,,Wambea-uadi,Zaire,0,0,0000
FZDE,N/A,,Tono,Zaire,0,0,0000
FZDF,N/A,,Nzamba,Zaire,0,0,0000
FZDG,N/A,,Nyanga,Zaire,0,0,0000
FZDH,N/A,,Ngi,Zaire,0,0,0000
FZDJ,N/A,,Mutena,Zaire,0,0,0000
FZDK,N/A,,Kipata Katika,Zaire,0,0,0000
FZDL,N/A,,Kolokoso,Zaire,0,0,0000
FZDM,N/A,,Masamuna,Zaire,0,0,0000
FZDN,N/A,,Mongo Wa Kenda,Zaire,0,0,0000
FZDO,MNB,,Moanza,Zaire,0,0,0000
FZDP,N/A,,Mukedi,Zaire,0,0,0000
FZDT,N/A,,Matari,Zaire,0,0,0000
FZDY,N/A,,Misay,Zaire,0,0,0000
FZEA,MDK,Mbandaka,Mbandaka,Zaire,18.2886,0.0225,1040
FZEB,N/A,,Monieka,Zaire,0,0,0000
FZEG,N/A,,Lokolela,Zaire,0,0,0000
FZEI,N/A,,Ingende,Zaire,0,0,0000
FZEM,N/A,,Yembe-moke,Zaire,0,0,0000
FZEN,BSU,,Basankusu,Zaire,0,0,0000
FZEO,N/A,,Beongo,Zaire,0,0,0000
FZEP,N/A,,Mentole,Zaire,0,0,0000
FZER,N/A,,Kodoro,Zaire,0,0,0000
FZFA,N/A,,Libenge,Zaire,0,0,0000
FZFB,N/A,,Imasse,Zaire,0,0,0000
FZFD,BDT,Gbadolite,Gbadolite,Zaire,20.9753,4.25306,1509
FZFE,N/A,,Abumumbazi,Zaire,0,0,0000
FZFF,N/A,,Bau,Zaire,0,0,0000
FZFG,N/A,,Bokada,Zaire,0,0,0000
FZFH,N/A,,Mokaria-yamoleta,Zaire,0,0,0000
FZFJ,N/A,,Goyongo,Zaire,0,0,0000
FZFK,GMA,Gemena,Gemena,Zaire,19.7711,3.23528,1378
FZFL,N/A,,Kala,Zaire,0,0,0000
FZFN,N/A,,Lombo,Zaire,0,0,0000
FZFP,N/A,Kotakoli,Kotakoli,Zaire,21.6508,4.1575,1801
FZFQ,N/A,,Mpaka,Zaire,0,0,0000
FZFS,N/A,,Karawa,Zaire,0,0,0000
FZFT,N/A,,Tandala,Zaire,0,0,0000
FZFU,BMB,,Bumba,Zaire,0,0,0000
FZFV,N/A,,Gbado,Zaire,0,0,0000
FZFW,N/A,,Gwaka,Zaire,0,0,0000
FZGA,LIQ,Lisala,Lisala,Zaire,21.4967,2.17056,1509
FZGB,N/A,,Bosondjo,Zaire,0,0,0000
FZGD,N/A,,Bokenge,Zaire,0,0,0000
FZGE,N/A,,Binga,Zaire,0,0,0000
FZGF,N/A,,Bokungu,Zaire,0,0,0000
FZGG,N/A,,Mondombe,Zaire,0,0,0000
FZGH,N/A,,Wema,Zaire,0,0,0000
FZGI,N/A,,Yalingimba,Zaire,0,0,0000
FZGN,BNB,,Boende,Zaire,0,0,0000
FZGT,N/A,,Boteka,Zaire,0,0,0000
FZGV,N/A,,Ikela,Zaire,0,0,0000
FZGY,N/A,,Yemo,Zaire,0,0,0000
FZIA,FKI,Kisangani Simisini,Kisangani,Zaire,25.155,0.5175,1289
FZIF,N/A,,Ubundu,Zaire,0,0,0000
FZIG,N/A,,Km 95,Zaire,0,0,0000
FZIK,N/A,,Katende,Zaire,0,0,0000
FZIR,N/A,,Yangambi,Zaire,0,0,0000
FZIZ,N/A,,Lokutu,Zaire,0,0,0000
FZJB,N/A,,Doko,Zaire,0,0,0000
FZJF,N/A,,Aba,Zaire,0,0,0000
FZJH,IRP,Isiro Matari,Isiro,Zaire,27.5881,2.8275,2438
FZJI,N/A,,Watsha,Zaire,0,0,0000
FZJK,N/A,,Faradje,Zaire,0,0,0000
FZJR,N/A,,Kerekere,Zaire,0,0,0000
FZKA,BUX,Bunia,Bunia,Zaire,30.2208,1.56556,4045
FZKB,N/A,,Bambili-dingila,Zaire,0,0,0000
FZKC,N/A,,Mahagi,Zaire,0,0,0000
FZKF,N/A,,Kilomines,Zaire,0,0,0000
FZKI,N/A,,Yedi,Zaire,0,0,0000
FZKJ,N/A,Buta Zega,Buta Zega,Zaire,24.7939,2.81778,1378
FZKN,N/A,,Aketi,Zaire,0,0,0000
FZKO,N/A,,Ango,Zaire,0,0,0000
FZKP,N/A,,Bondo,Zaire,0,0,0000
FZMA,BKY,Bukavu Kavumu,Bukavu/kavumu,Zaire,28.8086,-2.30889,5643
FZMC,N/A,,Mulungu,Zaire,0,0,0000
FZMK,N/A,,Bulonge-kigogo,Zaire,0,0,0000
FZMN,N/A,,Kabalo,Zaire,0,0,0000
FZMP,N/A,,Kimano Ii,Zaire,0,0,0000
FZMW,N/A,,Shabunda,Zaire,0,0,0000
FZNA,GOM,Goma,Goma,Zaire,29.2383,-1.67056,5089
FZNC,N/A,,Rutshuru,Zaire,0,0,0000
FZNF,N/A,,Lubero,Zaire,0,0,0000
FZNI,N/A,,Ishasha,Zaire,0,0,0000
FZNK,N/A,,Katanda,Zaire,0,0,0000
FZNM,N/A,,Mweso,Zaire,0,0,0000
FZNP,BNC,,Beni,Zaire,0,0,0000
FZNR,N/A,,Ruindi,Zaire,0,0,0000
FZNT,N/A,,Mutwanga,Zaire,0,0,0000
FZOA,KND,Kindu,Kindu,Zaire,25.9153,-2.91917,1630
FZOB,N/A,,Tingi-tingi,Zaire,0,0,0000
FZOC,N/A,,Kalima-kamisuku,Zaire,0,0,0000
FZOD,N/A,,Kalima,Zaire,0,0,0000
FZOE,N/A,,Kampene,Zaire,0,0,0000
