# airline	from	to	codeshare	stops	equipment
# Date: 2011-01-20
LX	ZRH	PVG		0	343
LX	ZRH	RAK	*	0	320
LX	ZRH	RMF	*	0	320
LX	ZRH	SFO		0	343
LX	ZRH	SIN	*	0	388
LX	ZRH	SKG		0	320
LX	ZRH	SKP	*	0	320
LX	ZRH	SOF		0	AR1 319
LX	ZRH	SSH	*	0	320
LX	ZRH	STR	*	0	AR1 100
LX	ZRH	SZG	*	0	D38
LX	ZRH	TFS	*	0	320
LX	ZRH	TLV		0	343 332
LX	ZRH	TLV	*	0	738
LX	ZRH	TXL		0	320 AR1 319
LX	ZRH	VCE		0	AR1 100
LX	ZRH	VCE	*	0	AR1
LX	ZRH	VIE		0	320 321 319
LX	ZRH	VIE	*	0	320 738 100
LX	ZRH	VLC		0	320 319
LX	ZRH	VRA	*	0	332
LX	ZRH	WAW	*	0	100 E70
LX	ZRH	YUL		0	332 333
LX	ZRH	YYZ	*	0	763
LX	ZRH	ZAG	*	0	DH4
LY	AMS	TLV		0	738
LY	ATH	TLV		0	738
LY	BCN	TLV		0	738
LY	BKK	TLV		0	744
LY	BOM	TLV		0	763 762
LY	BRU	TLV		0	738 73G
LY	BUD	TLV		0	73G 738
LY	CAI	TLV		0	738
LY	CDG	TLV		0	738 762 772 763
LY	DME	TLV		0	763 738 757 762
LY	DNK	TLV		0	738
LY	ETH	TLV		0	738 757
LY	EWR	TLV		0	772
LY	FCO	TLV		0	73G 738
LY	FRA	TLV		0	762 738
LY	GRU	TLV		0	772
LY	GVA	TLV		0	738 757 763
LY	HKG	TLV		0	772
LY	JFK	TLV		0	744
LY	JNB	TLV		0	763
LY	KBP	TLV		0	738
LY	LAX	TLV		0	772
LY	LED	TLV		0	738
LY	LHR	TLV		0	772 763 744 762
LY	LTN	TLV		0	762 738
LY	MAD	TLV		0	757 738
LY	MRS	TLV		0	738
LY	MUC	TLV		0	738 757
LY	MXP	TLV		0	757 738
LY	ODS	TLV		0	738
LY	OTP	TLV		0	762 738 73G 757
LY	PEK	TLV		0	763 762
LY	PRG	TLV		0	738
LY	PRG	TLV	*	0	320
LY	SOF	TLV		0	738 763
LY	SXF	TLV		0	738 73G
LY	TLV	AMS		0	738
LY	TLV	ATH		0	738
LY	TLV	BCN		0	738
LY	TLV	BKK		0	744
LY	TLV	BOM		0	762 763
LY	TLV	BRU		0	738 73G
LY	TLV	BUD		0	73G 738
LY	TLV	CAI		0	738
LY	TLV	CDG		0	738 762 763 772
LY	TLV	DME		0	763 738 762 757
LY	TLV	DNK		0	738
LY	TLV	ETH		0	738 757
LY	TLV	EWR		0	772
LY	TLV	FCO		0	73G 738
LY	TLV	FRA		0	762 757 738
LY	TLV	GRU		0	772
LY	TLV	GVA		0	738 757 763
LY	TLV	HKG		0	772
LY	TLV	JFK		0	744
LY	TLV	JNB		0	763
LY	TLV	KBP		0	738
LY	TLV	LAX		0	772
LY	TLV	LED		0	738
LY	TLV	LHR		0	772 763 762 744
LY	TLV	LTN		0	762 738
LY	TLV	MAD		0	757 738
LY	TLV	MAD	*	0	320
LY	TLV	MRS		0	738
LY	TLV	MUC		0	738 757
LY	TLV	MXP		0	757 738
LY	TLV	ODS		0	738
LY	TLV	OTP		0	762 738 73G 757
LY	TLV	PEK		0	763 762
LY	TLV	PRG		0	738
LY	TLV	SOF		0	738 763
LY	TLV	SXF		0	738 73G
LY	TLV	VIE		0	73G
LY	TLV	WAW		0	738 73G
LY	TLV	YYZ		0	762
LY	TLV	ZRH		0	738 73G
LY	TLV	ZRH	*	0	332
LY	VIE	TLV		0	73G
LY	WAW	TLV		0	738 73G
LY	YYZ	TLV		0	762
LY	ZRH	TLV		0	738 73G
LY	ZRH	TLV	*	0	343 332
LZ	AOI	TIA		0	146
LZ	ATH	TIA		0	320
LZ	BGY	TIA		0	320
LZ	BLQ	TIA		0	320
LZ	BRI	TIA		0	ATR
LZ	CUF	TIA		0	320
LZ	FCO	TIA		0	143
LZ	FLR	TIA		0	319
LZ	FRL	TIA		0	143
LZ	GOA	TIA		0	319
LZ	HER	TIA		0	320
LZ	MXP	TIA		0	320
LZ	PEG	TIA		0	146
LZ	PSA	TIA		0	M80
LZ	RHO	TIA		0	320
LZ	RMI	TIA		0	ATR
LZ	STN	TIA		0	319
LZ	TIA	AOI		0	ATR 146
LZ	TIA	ATH		0	320
LZ	TIA	BGY		0	320
LZ	TIA	BLQ		0	320
LZ	TIA	BRI		0	ATR
LZ	TIA	CUF		0	320
LZ	TIA	FCO		0	143
LZ	TIA	FLR		0	319
LZ	TIA	FRL		0	143
LZ	TIA	GOA		0	319
LZ	TIA	HER		0	320
LZ	TIA	MXP		0	320
LZ	TIA	PEG		0	146
LZ	TIA	PSA		0	M80
LZ	TIA	RHO		0	320
LZ	TIA	RMI		0	ATR
LZ	TIA	STN		0	319
LZ	TIA	TRS		0	143
LZ	TIA	TSF		0	320
LZ	TIA	VCE		0	320
LZ	TIA	VRN		0	320
LZ	TRS	TIA		0	143
LZ	TSF	TIA		0	320
LZ	VCE	TIA		0	320
LZ	VRN	TIA		0	320
M3	AAL	OSL		0	SWM
M3	OLA	OSL		0	SWM
M3	OSL	AAL		0	SWM
M3	OSL	OLA		0	SWM
M5	BFI	CLM		0	CNA
M5	BFI	FRD		0	CNA
M5	CLM	BFI		0	CNA
M5	FBS	LKE	*	0	DHP
M5	LKE	YWH	*	0	DHS
M5	SEA	BFI		0	CNA
M5	SEA	LKE	*	0	DHS
M5	YWH	LKE	*	0	DHS
M6	ATM	BEL		0	EM2
M6	ATM	ORX		0	EM2
M6	BEL	ATM		0	EM2
M6	BEL	BVS		0	EMB
M6	BEL	MEU		0	EM2
M6	ITB	STM		0	EM2
M6	MEU	BEL		0	EM2
M6	MEU	ORX		0	EM2
M6	MEU	STM		0	EM2
M6	STM	ITB		0	EM2
M6	STM	MEU		0	EM2
M6	STM	MTE		0	EMB
M6	STM	ORX		0	EM2
M7	EGN	UYL		0	AN4
M7	ELF	KRT		0	TU3 737
M7	ELF	UYL		0	737
M7	JUB	KRT		0	737 TU3
M7	JUB	NBO		0	737
M7	KRT	EBD		0	AN4
M7	KRT	EGN		0	AN4
M7	KRT	ELF		0	TU3 737
M7	KRT	JUB		0	737 TU3
M7	KRT	UYL		0	TU3 737
M7	NBO	JUB		0	737
M7	UYL	KRT		0	TU3 AN4 737
M9	OZH	VKO		0	AT4
M9	VKO	OZH		0	AT4
MA	AMM	BUD		0	736
MA	AMS	BUD		0	73G 736 738
MA	ARN	BUD		0	736 73G
MA	ATH	BUD		0	736 73G
MA	BEG	BUD		0	73H DH4
MA	BEY	BUD		0	736
MA	BRU	BUD		0	736 73G 738 73H
MA	BUD	AMM		0	736
MA	BUD	AMS		0	73G 736 738
MA	BUD	ARN		0	736 73G
MA	BUD	ATH		0	736 73G
MA	BUD	BEG		0	73H DH4
MA	BUD	BEY		0	736
MA	BUD	BRU		0	736 73G 738 73H
MA	BUD	CDG		0	73G 736
MA	BUD	CDG	*	0	319
MA	BUD	CLJ		0	73G DH4 73H
MA	BUD	CPH		0	73H 73G 736
MA	BUD	DAM		0	736
MA	BUD	DUB		0	736 73G
MA	BUD	FCO		0	736
MA	BUD	FCO	*	0	320
MA	BUD	FRA		0	736 73G
MA	BUD	GOT		0	73G 736
MA	BUD	HAM		0	736 73G 73H
MA	BUD	HEL		0	73G 736
MA	BUD	HEL	*	0	320
MA	BUD	IST		0	736 73G
MA	BUD	KBP		0	73G 736
MA	BUD	KBP	*	0	ER4
MA	BUD	KIV	*	0	S20
MA	BUD	LCA		0	736 73G
MA	BUD	LGW		0	73G 736
MA	BUD	MAD		0	73G 736
MA	BUD	MXP		0	73G 736
MA	BUD	ODS		0	DH4
MA	BUD	OTP		0	73H 73G DH4 EM2 736 738
MA	BUD	PEK	*	0	763
MA	BUD	PRG		0	DH4
MA	BUD	PRG	*	0	AT7
MA	BUD	PRN		0	73G 736
MA	BUD	SJJ		0	DH4
MA	BUD	SKG		0	73G 736
MA	BUD	SKP		0	736 DH4
MA	BUD	SOF		0	736 DH4 73G
MA	BUD	STR		0	DH4
MA	BUD	SVO		0	738 73G 736
MA	BUD	SVO	*	0	319
MA	BUD	TGD		0	DH4
MA	BUD	TGM		0	EM2 DH4
MA	BUD	TIA		0	736 DH4 73G
MA	BUD	TLV		0	73G 736
MA	BUD	TXL		0	73G DH4 736
MA	BUD	VAR		0	736 DH4
MA	BUD	VCE	*	0	S20
MA	BUD	WAW		0	73G DH4 736 738
MA	BUD	ZAG		0	EM2 73H
MA	BUD	ZRH		0	DH4
MA	CDG	BUD		0	73G 736
MA	CDG	BUD	*	0	319
MA	CDG	MIA	*	0	M80
MA	CLJ	BUD		0	DH4 73G 73H
MA	CPH	BUD		0	73H 73G 736
MA	DAM	BUD		0	73G 736
MA	DUB	BUD		0	73G 736
MA	FCO	BUD		0	736
MA	FCO	BUD	*	0	320
MA	FRA	BUD		0	736 73G
MA	GOT	BUD		0	73G 736
MA	HAM	BUD		0	736 73G 73H
MA	HEL	BUD		0	73G 736
MA	HEL	BUD	*	0	320
MA	IST	BUD		0	736 73G
MA	JFK	CDG	*	0	757 763
MA	KBP	BUD		0	73G 736
MA	KBP	BUD	*	0	ER4
MA	KIV	BUD	*	0	S20
MA	LCA	BUD		0	736 73G
MA	LGW	BUD		0	73G 736
MA	LGW	MAN	*	0	734
MA	MAD	BUD		0	73G 736
MA	MAD	MIA	*	0	M80
MA	MAN	LGW	*	0	734
MA	MXP	BUD		0	73G 736
MA	ODS	BUD		0	DH4
MA	OTP	BUD		0	DH4 73H 73G EM2 736 738
MA	PEK	BUD	*	0	763
MA	PRG	BUD		0	DH4
MA	PRG	BUD	*	0	AT7
MA	PRN	BUD		0	73G 736
MA	SJJ	BUD		0	DH4
MA	SKG	BUD		0	73G 736
MA	SKP	BUD		0	736 DH4
MA	SOF	BUD		0	DH4 736 73G
MA	STR	BUD		0	DH4
MA	SVO	BUD		0	738 73G 736
MA	SVO	BUD	*	0	319
MA	TGD	BUD		0	DH4
MA	TGM	BUD		0	EM2 DH4
MA	TIA	BUD		0	736 DH4 73G
MA	TLV	BUD		0	738 73G 736
MA	TXL	BUD		0	73G DH4 736
MA	VAR	BUD		0	736 DH4
MA	VCE	BUD	*	0	S20
MA	WAW	BUD		0	73G DH4 736 738
MA	ZAG	BUD		0	EM2 73H
MA	ZRH	BUD		0	DH4
MD	AJN	DZA		0	AT5
MD	AJN	HAH		0	AT4 AT5
MD	AJN	TNR		0	AT4
MD	ANM	TMM		0	AT5
MD	ANM	TNR		0	AT5
MD	ANM	WMN		0	AT5
MD	BKK	CAN		0	763
MD	BKK	HKG	*	0	744
MD	BKK	KUL	*	0	333
MD	BKK	RUN		0	763
MD	BKK	SIN	*	0	777
MD	CAN	BKK		0	763
MD	CDG	MRS		0	763
MD	CDG	NOS		0	763
MD	CDG	TNR		0	763
MD	DIE	DZA		0	733 AT7
MD	DIE	NOS		0	733
MD	DIE	RUN		0	733
MD	DIE	SVB		0	733
MD	DIE	TNR		0	AT7 733 AT5
MD	DZA	AJN		0	AT5
MD	DZA	DIE		0	733
MD	DZA	HAH		0	AT7 733
MD	DZA	MJN		0	AT7
MD	DZA	NOS		0	AT7
MD	DZA	TNR		0	AT7 AT5
MD	FTU	RUN		0	733
MD	FTU	TLE		0	733
MD	FTU	TNR		0	AT7 AT5 733
MD	HAH	AJN		0	AT4 AT5
MD	HAH	MJN		0	733
MD	HAH	NBO		0	733
MD	HAH	NOS		0	733
MD	HAH	TNR		0	AT7 733
MD	HKG	BKK	*	0	744
MD	JNB	NOS		0	733
MD	KUL	BKK	*	0	333
MD	MJN	DIE		0	AT5
MD	MJN	DZA		0	AT7
MD	MJN	NOS		0	AT5
MD	MJN	TNR		0	AT5 733 AT7 AT4
MD	MOQ	TLE		0	AT7
MD	MOQ	TNR		0	AT7 DHT AT5
MD	MRS	TNR		0	763
MD	MRU	RUN		0	733
MD	MRU	TNR		0	733
MD	NBO	HAH		0	733
MD	NBO	TNR		0	733
MD	NOS	CDG		0	763
MD	NOS	DIE		0	733
MD	NOS	DZA		0	AT7
MD	NOS	HAH		0	733
MD	NOS	MJN		0	AT7 AT5
MD	NOS	RUN		0	733
MD	NOS	TNR		0	AT7 733 AT5
MD	RUN	DIE		0	733
MD	RUN	MRU		0	733
MD	RUN	NOS		0	733
MD	RUN	SMS		0	AT7
MD	RUN	TMM		0	AT7
MD	RUN	TNR		0	733 763 AT7
MD	SIN	BKK	*	0	777
MD	SMS	RUN		0	AT7
MD	SMS	TMM		0	AT7 AT5
MD	SMS	TNR		0	AT7
MD	SVB	DIE		0	AT7
MD	SVB	TMM		0	733
MD	SVB	TNR		0	733
MD	SVB	WMN		0	AT7
MD	TLE	FTU		0	733
MD	TLE	MOQ		0	AT7
MD	TLE	TNR		0	733 AT7
MD	TMM	ANM		0	AT5
MD	TMM	RUN		0	AT7
MD	TMM	SMS		0	AT7
MD	TMM	SVB		0	733
MD	TMM	TNR		0	AT5 AT7
MD	TMM	WMN		0	AT7
MD	TNR	AJN		0	AT4
MD	TNR	ANM		0	AT5
MD	TNR	CDG		0	763
MD	TNR	DIE		0	AT7 733
MD	TNR	DZA		0	733 AT5
MD	TNR	FTU		0	AT7 AT5 733
MD	TNR	HAH		0	733
MD	TNR	JNB		0	733
MD	TNR	MJN		0	AT5 AT7 AT4
MD	TNR	MOQ		0	AT7 DHT AT5
MD	TNR	MRS		0	763
MD	TNR	MRU		0	733
MD	TNR	NBO		0	733
MD	TNR	NOS		0	733 AT7 AT5
MD	TNR	RUN		0	763 733
MD	TNR	SMS		0	AT7 AT5
MD	TNR	SVB		0	AT7 733
MD	TNR	TLE		0	AT7 733
MD	TNR	TMM		0	AT7 AT5
MD	TNR	WMN		0	AT5 AT7
MD	WMN	ANM		0	AT5
MD	WMN	SVB		0	AT7
MD	WMN	TMM		0	AT7
MD	WMN	TNR		0	AT5 AT7
ME	ABJ	LOS		0	332
ME	ACC	KAN		0	332
ME	AMM	BEY		0	321 320
ME	AMM	BEY	*	0	310
ME	ATH	BEY		0	320
ME	AUH	BEY		0	320 321
ME	AUH	BEY	*	0	319 320 332
ME	BEY	AMM		0	321 320
ME	BEY	ATH		0	320
ME	BEY	AUH		0	320 321
ME	BEY	AUH	*	0	319 320 332
ME	BEY	BGW		0	321
ME	BEY	BRU		0	320
ME	BEY	CAI		0	320 321
ME	BEY	CDG		0	332
ME	BEY	CDG	*	0	772 77W 332
ME	BEY	DMM		0	321 320
ME	BEY	DMM	*	0	E70
ME	BEY	DOH		0	320 321
ME	BEY	DOH	*	0	320 321
ME	BEY	DXB		0	320 321
ME	BEY	EBL		0	321 320
ME	BEY	FCO		0	320
ME	BEY	FRA		0	320 321
ME	BEY	GVA		0	321 320
ME	BEY	IST		0	321 320
ME	BEY	JED		0	321
ME	BEY	KAN		0	332
ME	BEY	KWI		0	320 321
ME	BEY	LCA		0	321 332 320
ME	BEY	LHR		0	321 332
ME	BEY	LOS		0	332
ME	BEY	MXP		0	320
ME	BEY	RUH		0	321 332
ME	BEY	SAH	*	0	310
ME	BEY	TUN	*	0	319
ME	BGW	BEY		0	321
ME	BRU	BEY		0	320
ME	CAI	BEY		0	320 321
ME	CDG	BEY		0	332
ME	CDG	BEY	*	0	772 77W 332
ME	DMM	BEY		0	321 320
ME	DMM	BEY	*	0	E70
ME	DOH	BEY		0	320 321
ME	DOH	BEY	*	0	320 321
ME	DXB	BEY		0	320 321
ME	EBL	BEY		0	321 320
ME	FCO	BEY		0	320
ME	FRA	BEY		0	320 321
ME	GVA	BEY		0	321 320
ME	IST	BEY		0	321 320
ME	JED	BEY		0	321
ME	KAN	BEY		0	332
ME	KWI	BEY		0	320 321
ME	LCA	BEY		0	321 332 320
ME	LHR	BEY		0	321 332
ME	LOS	BEY		0	332
ME	MXP	BEY		0	320
ME	RUH	BEY		0	321 332
ME	SAH	BEY	*	0	310
ME	TUN	BEY	*	0	319
MF	CAN	FOC		0	737
MF	CAN	JJN		0	737
MF	CAN	LHW		0	737
MF	CAN	URC		0	737
MF	CAN	XMN		0	737
MF	CGO	FOC		0	737
MF	CGO	HGH		0	737
MF	CGO	HRB		0	737
MF	CGO	LHW		0	737
MF	CGO	SHE		0	737
MF	CGO	URC		0	737
MF	CGO	XMN		0	737
MF	CGQ	HGH		0	737
MF	CGQ	TAO		0	737
MF	CKG	CSX		0	737
MF	CKG	HGH		0	737
MF	CKG	KHN		0	737
MF	CKG	KMG		0	737
MF	CKG	KWL		0	737
MF	CKG	TSN		0	737
MF	CKG	WUH		0	737
MF	CKG	XIY		0	737
MF	CKG	XMN		0	737
MF	CSX	CKG		0	737
MF	CSX	CTU		0	737
MF	CSX	FOC		0	737
MF	CSX	HGH		0	737
MF	CSX	JJN		0	737
MF	CSX	KWE		0	737
MF	CSX	NGB		0	737
MF	CSX	NKG		0	737
MF	CSX	PEK		0	737
MF	CSX	SYX		0	737
MF	CSX	TNA		0	737
MF	CSX	TPE		0	738
MF	CSX	TSN		0	737
MF	CSX	TYN		0	737
MF	CSX	XIY		0	737
MF	CSX	XMN		0	737
MF	CTU	CSX		0	737
MF	CTU	FOC		0	737
MF	CTU	HGH		0	737
MF	CTU	KHN		0	737
MF	CTU	WUH		0	737
MF	CTU	XMN		0	737
MF	CTU	XMN		1	737
MF	DLC	HGH		0	737
MF	DLC	NGB		0	737
MF	DLC	NKG		0	737
MF	DLC	TAO		0	737
MF	DLC	TNA		0	737
MF	FOC	CAN		0	737
MF	FOC	CGO		0	737
MF	FOC	CSX		0	737
MF	FOC	CTU		0	737
MF	FOC	HAK		0	737
MF	FOC	HGH		0	737 738
MF	FOC	KHH		0	737
MF	FOC	KHN		0	737
MF	FOC	KMG		0	737
MF	FOC	KWL		0	737
MF	FOC	LCX		0	737
MF	FOC	LHW		0	737
MF	FOC	NKG		0	737
MF	FOC	NNG		0	737
MF	FOC	PEK		0	737
MF	FOC	PVG		0	737
MF	FOC	SHA		0	737
MF	FOC	SIN		0	738
MF	FOC	SYX		0	737
MF	FOC	SZX		0	737
MF	FOC	TAO		0	737
MF	FOC	TNA		0	737
MF	FOC	TPE		0	738
MF	FOC	TSA		0	738
MF	FOC	WUH		0	737
MF	FOC	WUS		0	737
MF	FOC	XIY		0	737
MF	FOC	XMN		0	738
MF	HAK	FOC		0	737
MF	HAK	HGH		0	737
MF	HAK	XMN		0	737
MF	HAK	ZUH		0	737
MF	HFE	XMN		0	737
MF	HGH	CGO		0	737
MF	HGH	CGQ		0	737
MF	HGH	CKG		0	737
MF	HGH	CSX		0	737
MF	HGH	CTU		0	737
MF	HGH	DLC		0	737
MF	HGH	FOC		0	738 737
MF	HGH	HAK		0	737
MF	HGH	JJN		0	737
MF	HGH	KMG		0	737
MF	HGH	MFM		0	738 737
MF	HGH	NNG		0	737
MF	HGH	SHE		0	737
MF	HGH	SJW		0	737
MF	HGH	SZX		0	737
MF	HGH	TAO		0	737
MF	HGH	TNA		0	737
MF	HGH	TPE		0	738
MF	HGH	TSN		0	737
MF	HGH	TYN		0	737
MF	HGH	WUH		0	737
MF	HGH	XIY		0	737
MF	HGH	XMN		0	737
MF	HKG	WUS		0	737
MF	HKG	XMN		0	738
MF	HRB	CGO		0	737
MF	HRB	NKG		0	737
MF	HRB	SHE		0	737
MF	HRB	TAO		0	737
MF	HRB	TNA		0	737
MF	HSN	JJN		0	737
MF	ICN	XMN		0	738
MF	ICN	XMN	*	0	73H
MF	INC	XIY		0	737
MF	JJN	CAN		0	737
MF	JJN	CSX		0	737
MF	JJN	HGH		0	737
MF	JJN	HSN		0	737
MF	JJN	KHN		0	737
MF	JJN	MFM		0	737
MF	JJN	PEK		0	737
MF	JJN	PVG		0	737
MF	JJN	SHA		0	737
MF	JJN	SZX		0	737
MF	JJN	WUH		0	737
MF	KHH	FOC		0	737
MF	KHH	XMN		0	738
MF	KHH	XMN	*	0	333
MF	KHN	CKG		0	737
MF	KHN	CTU		0	737
MF	KHN	FOC		0	737
MF	KHN	JJN		0	737
MF	KHN	KMG		0	737
MF	KHN	KWE		0	737
MF	KHN	PEK		0	737
MF	KHN	PVG		0	737
MF	KHN	TAO		0	737
MF	KHN	XIY		0	737
MF	KHN	XMN		0	737
MF	KMG	CKG		0	737
MF	KMG	FOC		0	737
MF	KMG	HGH		0	737
MF	KMG	KHN		0	737
MF	KMG	NNG		0	737
MF	KMG	WUH		0	737
MF	KMG	XMN		0	737
MF	KUL	XMN		0	738
MF	KWE	CSX		0	737
MF	KWE	KHN		0	737
MF	KWE	KWL		0	737
MF	KWE	XMN		0	737
MF	KWL	CKG		0	737
MF	KWL	FOC		0	737
MF	KWL	KWE		0	737
MF	KWL	XMN		0	737
MF	LCX	FOC		0	737
MF	LHW	CAN		0	737
MF	LHW	CGO		0	737
MF	LHW	FOC		0	737
MF	LHW	URC		0	737
MF	MFM	HGH		0	738 737
MF	MFM	JJN		0	737
MF	MFM	XMN		0	737
MF	NGB	CSX		0	737
MF	NGB	DLC		0	737
MF	NGB	TAO		0	737
MF	NGB	XMN		0	737
MF	NKG	CSX		0	737
MF	NKG	DLC		0	737
MF	NKG	FOC		0	737
MF	NKG	HRB		0	737
MF	NKG	SHE		0	737
MF	NKG	TYN		0	737
MF	NKG	XMN		0	737
MF	NNG	FOC		0	737
MF	NNG	HGH		0	737
MF	NNG	KMG		0	737
MF	NNG	SZX		0	737
MF	NNG	XMN		0	737
MF	PEK	CSX		0	737
MF	PEK	FOC		0	737
MF	PEK	JJN		0	737
MF	PEK	KHN		0	737
MF	PEK	WUS		0	737
MF	PEK	XMN		0	737
MF	PVG	FOC		0	737
MF	PVG	JJN		0	737
MF	PVG	KHN		0	737
MF	PVG	XMN		0	737
MF	RMQ	XMN		0	738
MF	SHA	FOC		0	737
MF	SHA	JJN		0	737
MF	SHA	XMN		0	737
MF	SHE	CGO		0	737
MF	SHE	HGH		0	737
MF	SHE	HRB		0	737
MF	SHE	NKG		0	737
MF	SHE	TAO		0	737
MF	SHE	TNA		0	737
MF	SHE	TYN		0	737
MF	SIN	FOC		0	738
MF	SIN	XMN		0	738 737
MF	SJW	HGH		0	737
MF	SYX	CSX		0	737
MF	SYX	FOC		0	737
MF	SYX	XMN		0	737
MF	SZX	FOC		0	737
MF	SZX	HGH		0	737
MF	SZX	JJN		0	737
MF	SZX	NNG		0	737
MF	SZX	TSN		0	737
MF	SZX	XMN		0	737
MF	TAO	CGQ		0	737
MF	TAO	DLC		0	737
MF	TAO	FOC		0	737
MF	TAO	HGH		0	737
MF	TAO	HRB		0	737
MF	TAO	KHN		0	737
MF	TAO	NGB		0	737
MF	TAO	SHE		0	737
MF	TAO	XMN		0	737
MF	TNA	CSX		0	737
MF	TNA	DLC		0	737
MF	TNA	FOC		0	737
MF	TNA	HGH		0	737
MF	TNA	HRB		0	737
MF	TNA	SHE		0	737
MF	TNA	WUH		0	737
MF	TNA	XMN		0	737
MF	TPE	CSX		0	738
MF	TPE	FOC		0	738
MF	TPE	HGH		0	738
MF	TPE	XMN		0	738
MF	TPE	XMN	*	0	333
MF	TSA	FOC		0	738
MF	TSA	XMN		0	738
MF	TSN	CKG		0	737
MF	TSN	CSX		0	737
MF	TSN	HGH		0	737
MF	TSN	SZX		0	737
MF	TSN	WUH		0	737
MF	TSN	XIY		0	737
MF	TSN	XMN		0	737 738
MF	TYN	CSX		0	737
MF	TYN	HGH		0	737
MF	TYN	NKG		0	737
MF	TYN	SHE		0	737
MF	URC	CAN		0	737
MF	URC	CGO		0	737
MF	URC	LHW		0	737
MF	WUH	CKG		0	737
MF	WUH	CTU		0	737
MF	WUH	FOC		0	737
MF	WUH	HGH		0	737
MF	WUH	JJN		0	737
MF	WUH	KMG		0	737
MF	WUH	TNA		0	737
MF	WUH	TSN		0	737
MF	WUH	XIY		0	737
MF	WUH	XMN		0	737
MF	WUS	FOC		0	737
MF	WUS	HKG		0	737
MF	WUS	PEK		0	737
MF	WUS	XIY		0	737
MF	WUS	XMN		0	737 738
MF	WXN	XIY		0	737
MF	WXN	XMN		0	737
MF	XIY	CKG		0	737
MF	XIY	CSX		0	737
MF	XIY	FOC		0	737
MF	XIY	HGH		0	737
MF	XIY	INC		0	737
MF	XIY	KHN		0	737
MF	XIY	TSN		0	737
MF	XIY	WUH		0	737
MF	XIY	WUS		0	737
MF	XIY	WXN		0	737
MF	XIY	XMN		0	737
MF	XMN	CAN		0	737
MF	XMN	CGO		0	737
MF	XMN	CKG		0	737
MF	XMN	CSX		0	737
MF	XMN	CTU		0	737
MF	XMN	CTU		1	737
MF	XMN	FOC		0	738
MF	XMN	HAK		0	737
MF	XMN	HFE		0	737
MF	XMN	HGH		0	737
MF	XMN	HKG		0	738
MF	XMN	ICN		0	738
MF	XMN	ICN	*	0	73H
MF	XMN	KHH		0	738
MF	XMN	KHH	*	0	333
MF	XMN	KHN		0	737
MF	XMN	KMG		0	737
MF	XMN	KUL		0	738
MF	XMN	KWE		0	737
MF	XMN	KWL		0	737
MF	XMN	MFM		0	737
MF	XMN	NGB		0	737
MF	XMN	NKG		0	737
MF	XMN	NNG		0	737
MF	XMN	PEK		0	737
MF	XMN	PVG		0	737
MF	XMN	RMQ		0	738
MF	XMN	SHA		0	737
MF	XMN	SIN		0	737 738
MF	XMN	SYX		0	737
MF	XMN	SZX		0	737
MF	XMN	TAO		0	737
MF	XMN	TNA		0	737
MF	XMN	TPE		0	738
MF	XMN	TPE	*	0	333
MF	XMN	TSA		0	738
MF	XMN	TSN		0	738 737
MF	XMN	WUH		0	737
MF	XMN	WUS		0	737 738
MF	XMN	WXN		0	737
MF	XMN	ZUH		0	737
MF	ZUH	HAK		0	737
MF	ZUH	XMN		0	737
MH	ADL	KUL		0	772
MH	AKL	KUL		0	772
MH	AMS	KUL		0	744
MH	AMS	KUL	*	0	772
MH	AOR	KUL		0	734
MH	AOR	SZB	*	0	AT7
MH	AUH	KUL	*	0	332
MH	AUH	MCT	*	0	320
MH	BAH	KUL	*	0	332
MH	BBN	MUR	*	0	DHT
MH	BBN	MYY	*	0	DHT
MH	BDO	KUL		0	734
MH	BKI	BTU	*	0	AT7
MH	BKI	BWN	*	0	320 319
MH	BKI	HKG		0	734
MH	BKI	HKG	*	0	320
MH	BKI	HND		0	738
MH	BKI	ICN		0	738
MH	BKI	ICN	*	0	333
MH	BKI	KCH		0	734 738
MH	BKI	KHH		0	734
MH	BKI	KIX		0	738
MH	BKI	KUD	*	0	DHT
MH	BKI	KUL		0	734 738 330
MH	BKI	KUL	*	0	738
MH	BKI	LBU		0	734
MH	BKI	LBU	*	0	AT7
MH	BKI	LDU	*	0	AT7
MH	BKI	LWY	*	0	DHT
MH	BKI	MYY	*	0	AT7
MH	BKI	PER		0	738
MH	BKI	SBW	*	0	AT7
MH	BKI	SDK		0	734
MH	BKI	SDK	*	0	AT7
MH	BKI	SIN	*	0	319 320
MH	BKI	TPE		0	734
MH	BKI	TWU		0	734
MH	BKI	TWU	*	0	AT7
MH	BKK	KUL		0	734
MH	BKK	KUL	*	0	773 AB6 333 772 777
MH	BKK	PEN	*	0	734 AB6
MH	BKM	LWY	*	0	DHT
MH	BKM	MYY	*	0	DHT
MH	BLR	KUL		0	738
MH	BNE	KUL		0	330
MH	BOM	KUL		0	772
MH	BTH	SZB	*	0	AT7
MH	BTJ	PEN	*	0	AT7
MH	BTU	BKI	*	0	AT7
MH	BTU	KCH		0	734
MH	BTU	KCH	*	0	AT7
MH	BTU	KUL		0	734
MH	BTU	MYY	*	0	AT7
MH	BTU	SBW	*	0	AT7
MH	BWN	BKI	*	0	320 319
MH	BWN	KCH	*	0	319
MH	BWN	KUL		0	734
MH	BWN	KUL	*	0	319 320
MH	CAI	KUL	*	0	330
MH	CAN	KUL		0	332
